,Ensembl,Symbol,s22mo_C_M-s06mo_C_M_logFC,s22mo_C_M-s06mo_C_M_logCPM,s22mo_C_M-s06mo_C_M_LR,s22mo_C_M-s06mo_C_M_PValue,s22mo_C_M-s06mo_C_M_FDR,s22mo_C_M-s06mo_C_M_Status,Description
9107,ENSMUSG00000041540,Sox5, 0.126983172,-0.422818974, 0.097071279316,0.75537292997135285777,0.9587498767362007,NS,SRY (sex determining region Y)-box 5
9114,ENSMUSG00000041592,Sdk2, 0.153761784,-0.701131585, 0.098591377280,0.75352662956230453961,0.9587498767362007,NS,sidekick cell adhesion molecule 2
9484,ENSMUSG00000043483,Gm6863, 0.098691461, 0.615754269, 0.099089536488,0.75292497350682485724,0.9587498767362007,NS,predicted gene 6863
9490,ENSMUSG00000043518,Rai2,-0.041813620, 4.051794722, 0.096856751088,0.75563476866139545063,0.9587498767362007,NS,retinoic acid induced 2
10451,ENSMUSG00000051147,Nat2, 0.131016421,-0.487244436, 0.099253809470,0.75272693594492356972,0.9587498767362007,NS,N-acetyltransferase 2 (arylamine N-acetyltransferase)
10485,ENSMUSG00000051355,Commd1,-0.036230225, 5.024173955, 0.097029289570,0.75542415482328240106,0.9587498767362007,NS,COMM domain containing 1
10739,ENSMUSG00000053644,Aldh7a1,-0.039495377, 4.669857114, 0.098888493791,0.75316758408599848718,0.9587498767362007,NS,aldehyde dehydrogenase family 7, member A1
10777,ENSMUSG00000054000,Tusc1,-0.105096777, 0.316930527, 0.097611165456,0.75471538279928251924,0.9587498767362007,NS,tumor suppressor candidate 1
10823,ENSMUSG00000054455,Vapb, 0.041016041, 7.725173481, 0.097549432223,0.75479046875811806050,0.9587498767362007,NS,vesicle-associated membrane protein, associated protein B and C
11296,ENSMUSG00000059325,Hopx,-0.095265528, 0.958231115, 0.097372920233,0.75500530377674945903,0.9587498767362007,NS,HOP homeobox
11559,ENSMUSG00000062081,Gm6055, 0.139908538,-0.258277596, 0.097821845806,0.75445932893769906968,0.9587498767362007,NS,predicted gene 6055
11857,ENSMUSG00000066724,Gm10175,-0.043208431, 3.859708837, 0.098239364508,0.75395278357330064445,0.9587498767362007,NS,predicted gene 10175
11929,ENSMUSG00000067942,Zfp160,-0.057600307, 2.791302047, 0.097809183195,0.75447471009676259079,0.9587498767362007,NS,zinc finger protein 160
12000,ENSMUSG00000069014,Gm5641,-0.074917099, 2.087347829, 0.098613171013,0.75350027310613221232,0.9587498767362007,NS,predicted gene 5641
12095,ENSMUSG00000070577,Gm572, 0.076006044, 1.589681050, 0.097055554357,0.75539211200893752185,0.9587498767362007,NS,predicted gene 572
12612,ENSMUSG00000078903,Gm14391, 0.118036677,-0.330639470, 0.099144720036,0.75285842745099551543,0.9587498767362007,NS,predicted gene 14391
12923,ENSMUSG00000085881,Gm15912,-0.112228424, 0.011579156, 0.096777528979,0.75573154223413674391,0.9587498767362007,NS,predicted gene 15912
13322,ENSMUSG00000095098,Ccdc85b,-0.037713350, 5.018478957, 0.096811701928,0.75568979302551175792,0.9587498767362007,NS,coiled-coil domain containing 85B
13511,ENSMUSG00000097680,Gm26642,-0.108039980, 0.057694902, 0.099530879677,0.75239332463377162075,0.9587498767362007,NS,predicted gene, 26642
5402,ENSMUSG00000029152,Ociad1,-0.035916918, 6.612957477, 0.096574036960,0.75598031668804954730,0.9588205781824599,NS,OCIA domain containing 1
8708,ENSMUSG00000039934,Gsap, 0.114897759, 0.046386410, 0.096596135733,0.75595328644104264892,0.9588205781824599,NS,gamma-secretase activating protein
4897,ENSMUSG00000028078,Dclk2,-0.097275934, 0.783230273, 0.096442156578,0.75614169751862780888,0.9588735735374969,NS,doublecortin-like kinase 2
8257,ENSMUSG00000038365,Fbxo25,-0.045764135, 3.247755852, 0.096352014325,0.75625207339724398459,0.9588735735374969,NS,F-box protein 25
8863,ENSMUSG00000040502,Marchf9,-0.116870808, 0.982143066, 0.096321858600,0.75628901061057685062,0.9588735735374969,NS,membrane associated ring-CH-type finger 9
13013,ENSMUSG00000086949,Gm13066, 0.087224557, 1.777262376, 0.096376465554,0.75622212817209699676,0.9588735735374969,NS,predicted gene 13066
1136,ENSMUSG00000014355,Anapc1, 0.034241346, 5.792565862, 0.096047673821,0.75662514590913843016,0.9590774620962628,NS,anaphase promoting complex subunit 1
5422,ENSMUSG00000029185,Fam114a1,-0.062878671, 2.621245675, 0.096090149321,0.75657303891424920739,0.9590774620962628,NS,family with sequence similarity 114, member A1
11019,ENSMUSG00000056468,5730596B20Rik, 0.119802527,-0.360860557, 0.096027378398,0.75665004786258394098,0.9590774620962628,NS,RIKEN cDNA 5730596B20 gene
65,ENSMUSG00000000538,Tom1l2,-0.037241681, 7.056023137, 0.095855978456,0.75686046623470049077,0.9591138683704146,NS,target of myb1-like 2 (chicken)
685,ENSMUSG00000005609,Ctr9, 0.039086808, 4.571333821, 0.095468800964,0.75733654298039332353,0.9591138683704146,NS,CTR9 homolog, Paf1/RNA polymerase II complex component
880,ENSMUSG00000007836,Hnrnpa0,-0.040526841, 5.982039721, 0.095643429191,0.75712168792876499701,0.9591138683704146,NS,heterogeneous nuclear ribonucleoprotein A0
1739,ENSMUSG00000020038,Cry1, 0.042193846, 3.803037239, 0.095630660824,0.75713739029151982951,0.9591138683704146,NS,cryptochrome 1 (photolyase-like)
2180,ENSMUSG00000020922,Lsm12, 0.040891251, 4.783674092, 0.095507284572,0.75728917592424549454,0.9591138683704146,NS,LSM12 homolog
4687,ENSMUSG00000027569,Mrgbp,-0.055184695, 2.518616922, 0.095460946478,0.75734621185797446064,0.9591138683704146,NS,MRG/MORF4L binding protein
4812,ENSMUSG00000027882,Stxbp3, 0.038605104, 4.876990755, 0.095701498863,0.75705028912203431446,0.9591138683704146,NS,syntaxin binding protein 3
10236,ENSMUSG00000049327,Kmt5a, 0.038585911, 6.810847626, 0.095478158394,0.75732502454459016406,0.9591138683704146,NS,lysine methyltransferase 5A
12886,ENSMUSG00000085411,Gm14319, 0.128939521,-0.487572362, 0.095661443338,0.75709953632828819181,0.9591138683704146,NS,predicted gene 14319
14243,ENSMUSG00000116138,C030006K11Rik,-0.035971499, 5.121301176, 0.095940318860,0.75675690037297005386,0.9591138683704146,NS,RIKEN cDNA C030006K11 gene
1631,ENSMUSG00000019774,Mtrf1l,-0.056414382, 2.545109864, 0.095292523181,0.75755364600865138236,0.9592788807743826,NS,mitochondrial translational release factor 1-like
14036,ENSMUSG00000110275,Gm5905,-0.057544773, 2.272099464, 0.095246777521,0.75761002212306671755,0.9592788807743826,NS,predicted gene 5905
6070,ENSMUSG00000030879,Mrpl17,-0.036149785, 5.315625532, 0.095190685643,0.75767916896843656716,0.9592819082005668,NS,mitochondrial ribosomal protein L17
151,ENSMUSG00000001156,Mxd1, 0.063529061, 2.052380804, 0.094281979315,0.75880249269526278688,0.9592850673213175,NS,MAX dimerization protein 1
1747,ENSMUSG00000020061,Mybpc1,-0.062963252,11.061620211, 0.094261619315,0.75882772901856709868,0.9592850673213175,NS,myosin binding protein C, slow-type
1778,ENSMUSG00000020114,Cand1, 0.042275943, 4.005206907, 0.094219830352,0.75887953599412383277,0.9592850673213175,NS,cullin associated and neddylation disassociated 1
2759,ENSMUSG00000022338,Eny2, 0.037452965, 4.652869188, 0.094647537575,0.75834988783517676136,0.9592850673213175,NS,ENY2 transcription and export complex 2 subunit
3065,ENSMUSG00000023007,Prpf40b,-0.035037119, 4.769865817, 0.094167873228,0.75894396626514992743,0.9592850673213175,NS,pre-mRNA processing factor 40B
4688,ENSMUSG00000027573,Gid8,-0.035697762, 4.529270412, 0.094394914883,0.75866256259927056238,0.9592850673213175,NS,GID complex subunit 8
4802,ENSMUSG00000027858,Tspan2, 0.063976708, 2.519813420, 0.094162984228,0.75895002994962135201,0.9592850673213175,NS,tetraspanin 2
5005,ENSMUSG00000028331,Trmo, 0.103212282, 0.536501491, 0.094516328616,0.75851222998196587977,0.9592850673213175,NS,tRNA methyltransferase O
5566,ENSMUSG00000029521,Chek2, 0.123240753,-0.072865421, 0.094655309427,0.75834027574762064017,0.9592850673213175,NS,checkpoint kinase 2
5795,ENSMUSG00000030201,Lrp6, 0.037458473, 6.017896688, 0.094584883344,0.75842739325066665934,0.9592850673213175,NS,low density lipoprotein receptor-related protein 6
6096,ENSMUSG00000030979,Uros, 0.042813801, 3.853829301, 0.094854897247,0.75809357693952361679,0.9592850673213175,NS,uroporphyrinogen III synthase
6299,ENSMUSG00000031532,Saraf,-0.038248286, 7.563193096, 0.095051402262,0.75785096606525881313,0.9592850673213175,NS,store-operated calcium entry-associated regulatory factor
6675,ENSMUSG00000032352,Lrrc1, 0.124269548,-0.047715284, 0.094626207606,0.75837627057985146362,0.9592850673213175,NS,leucine rich repeat containing 1
8774,ENSMUSG00000040183,Ankrd6, 0.074538723, 2.446678753, 0.094548602398,0.75847228686352241578,0.9592850673213175,NS,ankyrin repeat domain 6
9108,ENSMUSG00000041548,Hspb8,-0.042925633, 8.503640444, 0.094459533335,0.75858253986309676087,0.9592850673213175,NS,heat shock protein 8
10517,ENSMUSG00000051627,H1f4, 0.051091579, 2.824476249, 0.094681364828,0.75830805404498713429,0.9592850673213175,NS,H1.4 linker histone, cluster member
10671,ENSMUSG00000052997,Uba2,-0.037909739, 5.764032104, 0.094707978223,0.75827514730235301421,0.9592850673213175,NS,ubiquitin-like modifier activating enzyme 2
12203,ENSMUSG00000071796,6820431F20Rik,-0.040337197, 4.163390322, 0.094302056076,0.75877761036770652314,0.9592850673213175,NS,RIKEN cDNA 6820431F20 gene
12455,ENSMUSG00000074968,Ano3,-0.208072225,-0.273203667, 0.094181787354,0.75892670992174582345,0.9592850673213175,NS,anoctamin 3
7835,ENSMUSG00000036890,Gtdc1,-0.038357532, 4.305219866, 0.094039544518,0.75910318574110047241,0.9593942637730530,NS,glycosyltransferase-like domain containing 1
6291,ENSMUSG00000031517,Gpm6a, 0.100400648, 0.569539999, 0.093818067558,0.75937825554567373043,0.9596575087671561,NS,glycoprotein m6a
5163,ENSMUSG00000028669,Pithd1, 0.035364799, 4.890313782, 0.093646517557,0.75959156127037896766,0.9597582639106080,NS,PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1
7190,ENSMUSG00000034192,Lsm3,-0.047829947, 3.057079804, 0.093687629605,0.75954042298575730197,0.9597582639106080,NS,LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated
3235,ENSMUSG00000024044,Epb41l3,-0.096956715, 0.600627843, 0.093545185180,0.75971765861250661889,0.9598012679569627,NS,erythrocyte membrane protein band 4.1 like 3
7208,ENSMUSG00000034254,Agpat1, 0.035319092, 6.031200471, 0.093458191586,0.75982597246196303953,0.9598012679569627,NS,1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)
8567,ENSMUSG00000039367,Sec24c, 0.036189458, 6.173877773, 0.093511312562,0.75975982612896364454,0.9598012679569627,NS,Sec24 related gene family, member C (S. cerevisiae)
12497,ENSMUSG00000075576,Gm12359, 0.103614174, 0.586215690, 0.093267230105,0.76006392794594934692,0.9600174601901461,NS,predicted gene 12359
9093,ENSMUSG00000041459,Tardbp, 0.036984629, 6.541713128, 0.093114789166,0.76025407453568749627,0.9601732335276700,NS,TAR DNA binding protein
8254,ENSMUSG00000038351,Sgsm2,-0.063202658, 2.163937332, 0.093040069630,0.76034733778514762559,0.9602066301056834,NS,small G protein signaling modulator 2
14329,ENSMUSG00000118101,F730048M01Rik,-0.049355489, 3.577106053, 0.092815303721,0.76062813256999384226,0.9604768246951504,NS,RIKEN cDNA F730048M01 gene
742,ENSMUSG00000006050,Sra1,-0.035649451, 4.731221685, 0.092626344029,0.76086448310299470421,0.9605031489363118,NS,steroid receptor RNA activator 1
1889,ENSMUSG00000020335,Zfp354b,-0.078453467, 1.214198693, 0.092448252444,0.76108748106409396250,0.9605031489363118,NS,zinc finger protein 354B
3285,ENSMUSG00000024135,Srbd1, 0.061955488, 2.086471655, 0.092321222218,0.76124668579143706104,0.9605031489363118,NS,S1 RNA binding domain 1
5253,ENSMUSG00000028863,Meaf6,-0.052883383, 2.704402034, 0.092449917767,0.76108539473788971996,0.9605031489363118,NS,MYST/Esa1-associated factor 6
6451,ENSMUSG00000031839,Hsbp1,-0.034605431, 6.287787518, 0.092318142368,0.76125054719802753844,0.9605031489363118,NS,heat shock factor binding protein 1
7286,ENSMUSG00000034563,Ccpg1, 0.039919265, 6.611889620, 0.092424265845,0.76111753388731029357,0.9605031489363118,NS,cell cycle progression 1
8095,ENSMUSG00000037872,Ackr1,-0.080216040, 1.336222679, 0.092733528163,0.76073038503181034109,0.9605031489363118,NS,atypical chemokine receptor 1 (Duffy blood group)
10639,ENSMUSG00000052727,Map1b, 0.044523294, 4.421090033, 0.092601726491,0.76089529407543687878,0.9605031489363118,NS,microtubule-associated protein 1B
13393,ENSMUSG00000097025,Gm26558, 0.100297729, 0.317364522, 0.092331842768,0.76123337066321083988,0.9605031489363118,NS,predicted gene, 26558
5503,ENSMUSG00000029402,Snrnp35,-0.038348542, 4.073593097, 0.092253987732,0.76133099800248660305,0.9605203196923382,NS,small nuclear ribonucleoprotein 35 (U11/U12)
1542,ENSMUSG00000018900,Slc22a5,-0.046724361, 3.706807068, 0.092142328861,0.76147109267463153337,0.9605206683169687,NS,solute carrier family 22 (organic cation transporter), member 5
6954,ENSMUSG00000033186,Mzt1,-0.035684206, 5.342191348, 0.092093966123,0.76153180056612557181,0.9605206683169687,NS,mitotic spindle organizing protein 1
7142,ENSMUSG00000034006,Slc66a2,-0.050957769, 4.046594131, 0.092156682561,0.76145307837368747528,0.9605206683169687,NS,solute carrier family 66 member 2
1329,ENSMUSG00000016552,Foxred2, 0.113361691, 0.756736220, 0.091972945258,0.76168378974429484796,0.9605722094904637,NS,FAD-dependent oxidoreductase domain containing 2
12409,ENSMUSG00000074649,BC029722,-0.040361927, 4.560781145, 0.091954984837,0.76170635540318964996,0.9605722094904637,NS,cDNA sequence BC029722
42,ENSMUSG00000000326,Comt,-0.034568946, 5.380959412, 0.091835582843,0.76185643451587148345,0.9606763258090960,NS,catechol-O-methyltransferase
9250,ENSMUSG00000042207,Kdm5b,-0.051108239, 3.655800976, 0.091782951017,0.76192262249452102907,0.9606763258090960,NS,lysine (K)-specific demethylase 5B
1804,ENSMUSG00000020163,Uqcr11,-0.040828488, 7.580921051, 0.091612594177,0.76213699958854608241,0.9608623165544312,NS,ubiquinol-cytochrome c reductase, complex III subunit XI
12175,ENSMUSG00000071644,Eef1g,-0.042248386, 8.623914998, 0.091536057040,0.76223338477893820553,0.9608995297195668,NS,eukaryotic translation elongation factor 1 gamma
5647,ENSMUSG00000029701,Rbm28,-0.035664215, 4.939402124, 0.091361097512,0.76245388114459067275,0.9610088827337749,NS,RNA binding motif protein 28
6056,ENSMUSG00000030846,Tial1,-0.037625221, 5.192401349, 0.091370608836,0.76244188838190063429,0.9610088827337749,NS,Tia1 cytotoxic granule-associated RNA binding protein-like 1
13232,ENSMUSG00000091549,Gm6548,-0.130561071,-0.111066927, 0.091237828139,0.76260937231776637635,0.9611205648312843,NS,predicted gene 6548
4983,ENSMUSG00000028270,Gbp2, 0.063896210, 2.040472302, 0.091111699838,0.76276858841258943222,0.9611526320141099,NS,guanylate binding protein 2
6261,ENSMUSG00000031446,Cul4a,-0.035869956, 6.726346229, 0.091145824521,0.76272549979038861689,0.9611526320141099,NS,cullin 4A
1484,ENSMUSG00000018500,Adora2b, 0.130871798,-0.487333708, 0.090926431485,0.76300267721529246856,0.9612405915433291,NS,adenosine A2b receptor
6226,ENSMUSG00000031367,Ap1s2, 0.038388787, 4.738797684, 0.090897647532,0.76303906943178534394,0.9612405915433291,NS,adaptor-related protein complex 1, sigma 2 subunit
13591,ENSMUSG00000099481,Xndc1, 0.051170883, 2.675117250, 0.090953882091,0.76296797663434345882,0.9612405915433291,NS,Xrcc1 N-terminal domain containing 1
2584,ENSMUSG00000021932,Rnaseh2b,-0.075276827, 1.668942375, 0.090809205661,0.76315092787509641870,0.9612972329562707,NS,ribonuclease H2, subunit B
9873,ENSMUSG00000046573,Lyrm4, 0.068028651, 2.133973026, 0.090627248988,0.76338124785855610011,0.9613618896521732,NS,LYR motif containing 4
11719,ENSMUSG00000063765,Chadl, 0.112052060, 0.487214757, 0.090661279437,0.76333815310265251686,0.9613618896521732,NS,chondroadherin-like
11949,ENSMUSG00000068263,Efcc1, 0.122610101,-0.360238573, 0.090610106976,0.76340295913854894216,0.9613618896521732,NS,EF hand and coiled-coil domain containing 1
935,ENSMUSG00000008859,Rala, 0.041529103, 4.769945814, 0.090487562735,0.76355823327875704809,0.9614432172703714,NS,v-ral simian leukemia viral oncogene A (ras related)
8545,ENSMUSG00000039263,Npepl1,-0.036609117, 7.026006447, 0.090452509795,0.76360266946889621131,0.9614432172703714,NS,aminopeptidase-like 1
8598,ENSMUSG00000039485,Tspyl4, 0.075470138, 1.382293237, 0.090348036061,0.76373516528471041553,0.9614432172703714,NS,TSPY-like 4
11171,ENSMUSG00000057895,Zfp105, 0.128415083,-0.454261989, 0.090364058783,0.76371483950551222186,0.9614432172703714,NS,zinc finger protein 105
5113,ENSMUSG00000028560,Usp1, 0.042382313, 4.185183289, 0.090266545393,0.76383857148254830083,0.9614891618959547,NS,ubiquitin specific peptidase 1
4797,ENSMUSG00000027840,Wnt2b,-0.087814526, 1.129695180, 0.090203656336,0.76391840827761525734,0.9615054328588361,NS,wingless-type MMTV integration site family, member 2B
1596,ENSMUSG00000019437,Tlcd1, 0.045216489, 3.462413648, 0.089993057582,0.76418598165318230020,0.9615176333753745,NS,TLC domain containing 1
3034,ENSMUSG00000022940,Pigp,-0.033487163, 5.875440510, 0.089795118706,0.76443778147356733488,0.9615176333753745,NS,phosphatidylinositol glycan anchor biosynthesis, class P
3671,ENSMUSG00000025049,Taf5,-0.062156621, 1.895636466, 0.089987879502,0.76419256488841769137,0.9615176333753745,NS,TATA-box binding protein associated factor 5
5927,ENSMUSG00000030557,Mef2a, 0.039133473, 7.183113488, 0.089774998677,0.76446339327165302446,0.9615176333753745,NS,myocyte enhancer factor 2A
6802,ENSMUSG00000032604,Qars,-0.034122613, 6.064337626, 0.089795789852,0.76443692719218425680,0.9615176333753745,NS,glutaminyl-tRNA synthetase
12328,ENSMUSG00000073787,Gm10575, 0.099144610, 0.337084972, 0.089781616616,0.76445496861845796399,0.9615176333753745,NS,predicted gene 10575
13405,ENSMUSG00000097089,Gm26879,-0.083708964, 1.162795640, 0.089967462585,0.76421852427702285926,0.9615176333753745,NS,predicted gene, 26879
13514,ENSMUSG00000097706,E030037K01Rik,-0.094263628, 0.676306920, 0.089777910992,0.76445968584500911813,0.9615176333753745,NS,RIKEN cDNA E030037K01 gene
972,ENSMUSG00000009585,Apobec3,-0.111391492, 1.128101209, 0.089248718615,0.76513443563871275099,0.9617723792974372,NS,apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3
5279,ENSMUSG00000028917,Plekhm2,-0.035025974, 5.433046485, 0.089355332470,0.76499832207940821061,0.9617723792974372,NS,pleckstrin homology domain containing, family M (with RUN domain) member 2
5474,ENSMUSG00000029328,Hnrnpdl, 0.037460505, 6.581130517, 0.089282397222,0.76509142870712965045,0.9617723792974372,NS,heterogeneous nuclear ribonucleoprotein D-like
6832,ENSMUSG00000032715,Trib3,-0.085627251, 0.964493340, 0.089497261515,0.76481725892294327718,0.9617723792974372,NS,tribbles pseudokinase 3
7456,ENSMUSG00000035226,Rims4, 0.067935890, 2.330365559, 0.089539113069,0.76476389750196438477,0.9617723792974372,NS,regulating synaptic membrane exocytosis 4
9272,ENSMUSG00000042302,Ehbp1, 0.040412116, 3.696065584, 0.089419175913,0.76491685570666834160,0.9617723792974372,NS,EH domain binding protein 1
11986,ENSMUSG00000068798,Rap1a, 0.037031151, 5.780687475, 0.089285348435,0.76508766048624832212,0.9617723792974372,NS,RAS-related protein 1a
486,ENSMUSG00000003575,Crtc1, 0.043291311, 4.096875219, 0.088957887916,0.76550618910555146002,0.9618323587022982,NS,CREB regulated transcription coactivator 1
6981,ENSMUSG00000033307,Mif,-0.041431902, 4.781091253, 0.089082251973,0.76534714025098771195,0.9618323587022982,NS,macrophage migration inhibitory factor (glycosylation-inhibiting factor)
10525,ENSMUSG00000051695,Pcbp1,-0.038087151, 7.086219908, 0.088990001386,0.76546510768700093408,0.9618323587022982,NS,poly(rC) binding protein 1
11278,ENSMUSG00000059149,Mfsd4a,-0.034893262, 4.347708220, 0.088963020481,0.76549962268820803679,0.9618323587022982,NS,major facilitator superfamily domain containing 4A
13296,ENSMUSG00000093752,Gm20716,-0.034361947, 5.392306887, 0.088949579662,0.76551681882242061938,0.9618323587022982,NS,predicted gene 20716
7741,ENSMUSG00000036502,Tmem255a,-0.095430663, 0.188701782, 0.088837023664,0.76566087811436456256,0.9618753958823306,NS,transmembrane protein 255A
13658,ENSMUSG00000101089,2610016A17Rik, 0.152597327,-0.701946093, 0.088818227692,0.76568494457188440716,0.9618753958823306,NS,RIKEN cDNA 2610016A17 gene
13,ENSMUSG00000000126,Wnt9a,-0.035904450, 4.075358931, 0.086523075691,0.76864477500033112634,0.9619110015370023,NS,wingless-type MMTV integration site family, member 9A
579,ENSMUSG00000004565,Pnpla6,-0.047488487, 3.372110784, 0.086377648831,0.76883374761221179305,0.9619110015370023,NS,patatin-like phospholipase domain containing 6
845,ENSMUSG00000007097,Atp1a2,-0.048146039,10.829326304, 0.088214966319,0.76645884085995275026,0.9619110015370023,NS,ATPase, Na+/K+ transporting, alpha 2 polypeptide
1120,ENSMUSG00000014077,Chp1,-0.034052674, 6.202267557, 0.086485204574,0.76869396939270906444,0.9619110015370023,NS,calcineurin-like EF hand protein 1
1427,ENSMUSG00000018001,Cyth3,-0.035594741, 4.279246221, 0.087456154976,0.76743638531398217228,0.9619110015370023,NS,cytohesin 3
1923,ENSMUSG00000020413,Hus1,-0.049264945, 3.064849370, 0.088386940299,0.76623793061425071738,0.9619110015370023,NS,HUS1 checkpoint clamp component
2349,ENSMUSG00000021327,Zkscan3, 0.036515812, 4.520907197, 0.086603721605,0.76854005532220326380,0.9619110015370023,NS,zinc finger with KRAB and SCAN domains 3
2650,ENSMUSG00000022090,Pdlim2, 0.074974179, 1.930877250, 0.088515121448,0.76607342682386347921,0.9619110015370023,NS,PDZ and LIM domain 2
2958,ENSMUSG00000022765,Snap29,-0.033717760, 4.666250005, 0.088388242057,0.76623625932542505090,0.9619110015370023,NS,synaptosomal-associated protein 29
3141,ENSMUSG00000023348,Trip6,-0.054617702, 2.493661778, 0.086244321518,0.76900714957093430080,0.9619110015370023,NS,thyroid hormone receptor interactor 6
3163,ENSMUSG00000023809,Rps6ka2, 0.039124084, 7.484295377, 0.086253199254,0.76899559889988866601,0.9619110015370023,NS,ribosomal protein S6 kinase, polypeptide 2
3185,ENSMUSG00000023915,Tnfrsf21,-0.040971699, 4.080526176, 0.087319839235,0.76761248320480179874,0.9619110015370023,NS,tumor necrosis factor receptor superfamily, member 21
3234,ENSMUSG00000024043,Arhgap28,-0.100048971, 0.146071014, 0.087650834342,0.76718514963426776010,0.9619110015370023,NS,Rho GTPase activating protein 28
3872,ENSMUSG00000025537,Phkg1,-0.047174356, 8.939284441, 0.086476440164,0.76870535598451616988,0.9619110015370023,NS,phosphorylase kinase gamma 1
4013,ENSMUSG00000025962,Fastkd2, 0.038234885, 4.393525274, 0.087245726705,0.76770828733000739952,0.9619110015370023,NS,FAST kinase domains 2
4509,ENSMUSG00000027175,Tcp11l1, 0.056726082, 2.089263908, 0.087455328322,0.76743745276724462112,0.9619110015370023,NS,t-complex 11 like 1
4521,ENSMUSG00000027198,Ext2, 0.034657993, 5.371502769, 0.086463857859,0.76872170382573545844,0.9619110015370023,NS,exostosin glycosyltransferase 2
4632,ENSMUSG00000027433,Xrn2,-0.036615246, 4.336598779, 0.086145724676,0.76913547566620321660,0.9619110015370023,NS,5'-3' exoribonuclease 2
5455,ENSMUSG00000029267,Mtf2, 0.045343879, 3.394518345, 0.088149320878,0.76654322791089568589,0.9619110015370023,NS,metal response element binding transcription factor 2
6551,ENSMUSG00000032047,Acat1, 0.052838715, 7.869178927, 0.086794121219,0.76829302917888941948,0.9619110015370023,NS,acetyl-Coenzyme A acetyltransferase 1
6577,ENSMUSG00000032116,Stt3a,-0.040034260, 4.056354693, 0.087686742886,0.76713884245431096520,0.9619110015370023,NS,STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae)
6605,ENSMUSG00000032199,Polr2m, 0.038048906, 7.494061595, 0.086366573374,0.76884814651859556545,0.9619110015370023,NS,polymerase (RNA) II (DNA directed) polypeptide M
6692,ENSMUSG00000032383,Ppib,-0.033412914, 4.568830132, 0.088018397125,0.76671163222316907060,0.9619110015370023,NS,peptidylprolyl isomerase B
6695,ENSMUSG00000032387,Rbpms2, 0.097007144, 0.355017206, 0.086190971160,0.76907657641163074125,0.9619110015370023,NS,RNA binding protein with multiple splicing 2
7074,ENSMUSG00000033713,Foxn3,-0.036603883, 5.819431428, 0.086253844421,0.76899475950941753588,0.9619110015370023,NS,forkhead box N3
7648,ENSMUSG00000036095,Dgkb, 0.136953674,-0.555199413, 0.087291269205,0.76764941000484943068,0.9619110015370023,NS,diacylglycerol kinase, beta
7795,ENSMUSG00000036721,Zscan12, 0.041912373, 3.421616128, 0.087463463611,0.76742694795661114959,0.9619110015370023,NS,zinc finger and SCAN domain containing 12
7862,ENSMUSG00000036983,Tfb1m, 0.059755007, 2.315057508, 0.087510942607,0.76736565060277550643,0.9619110015370023,NS,transcription factor B1, mitochondrial
7881,ENSMUSG00000037032,Apbb1, 0.041076476, 3.584894986, 0.088284324860,0.76636971774167983451,0.9619110015370023,NS,amyloid beta (A4) precursor protein-binding, family B, member 1
7934,ENSMUSG00000037253,Mex3c,-0.044013010, 3.526195843, 0.086100696767,0.76919410707457847032,0.9619110015370023,NS,mex3 RNA binding family member C
8207,ENSMUSG00000038215,Cep44,-0.057451332, 2.198128452, 0.087671216299,0.76715886406823430299,0.9619110015370023,NS,centrosomal protein 44
8352,ENSMUSG00000038637,Lrrc56, 0.081144407, 0.970916343, 0.088288893663,0.76636384833913562264,0.9619110015370023,NS,leucine rich repeat containing 56
8958,ENSMUSG00000040822,1700123O20Rik, 0.049059688, 2.806701309, 0.087349399292,0.76757428370765412584,0.9619110015370023,NS,RIKEN cDNA 1700123O20 gene
8960,ENSMUSG00000040829,Zmynd15, 0.129920058,-0.488075839, 0.087548613767,0.76731702843689886251,0.9619110015370023,NS,zinc finger, MYND-type containing 15
8997,ENSMUSG00000041012,Cmtm8,-0.101479889, 0.373949221, 0.088705104141,0.76582984712703039420,0.9619110015370023,NS,CKLF-like MARVEL transmembrane domain containing 8
9118,ENSMUSG00000041609,Bicdl1, 0.076078897, 1.734558853, 0.086179064518,0.76909207416145020098,0.9619110015370023,NS,BICD family like cargo adaptor 1
9147,ENSMUSG00000041733,Coq5,-0.041377552, 6.502523833, 0.086841280050,0.76823189040322281684,0.9619110015370023,NS,coenzyme Q5 methyltransferase
9164,ENSMUSG00000041781,Cpsf2,-0.034772893, 4.838487331, 0.088094104499,0.76661423490743019205,0.9619110015370023,NS,cleavage and polyadenylation specific factor 2
9294,ENSMUSG00000042396,Rbm7, 0.040990682, 3.579562178, 0.086250658806,0.76899890416789007386,0.9619110015370023,NS,RNA binding motif protein 7
9950,ENSMUSG00000047123,Ticam1,-0.057307430, 2.183540385, 0.086448168492,0.76874209039842744673,0.9619110015370023,NS,toll-like receptor adaptor molecule 1
9981,ENSMUSG00000047369,Dnah14,-0.074914456, 1.102788329, 0.087036103220,0.76797950414889060156,0.9619110015370023,NS,dynein, axonemal, heavy chain 14
