,Ensembl,Symbol,s28mo_C_F-s06mo_C_F_logFC,s28mo_C_F-s06mo_C_F_logCPM,s28mo_C_F-s06mo_C_F_LR,s28mo_C_F-s06mo_C_F_PValue,s28mo_C_F-s06mo_C_F_FDR,s28mo_C_F-s06mo_C_F_Status,Description
2704,ENSMUSG00000022193,Psmb5,-0.0734516508,6.38079755,0.2630817099583,0.6080108398088294,0.8677665147599667,NA,"proteasome (prosome, macropain) subunit, beta type 5"
6719,ENSMUSG00000032434,Cmtm6,0.0903433862,3.24619562,0.2629737895005,0.6080844431132848,0.8677852849081621,NA,CKLF-like MARVEL transmembrane domain containing 6
275,ENSMUSG00000002015,Bcap31,0.0716927585,5.242631,0.2622667584517,0.6085671208600312,0.8679078220824442,NA,B cell receptor associated protein 31
429,ENSMUSG00000003134,Tbc1d8,-0.0762338023,4.16426715,0.2610602502017,0.6093926827231757,0.8679078220824442,NA,"TBC1 domain family, member 8"
462,ENSMUSG00000003402,Prkcsh,0.0769444115,4.34512001,0.2607958342904,0.6095739325020684,0.8679078220824442,NA,protein kinase C substrate 80K-H
1536,ENSMUSG00000018830,Myh11,0.0807970763,4.77260142,0.2621018965831,0.6086797872355358,0.8679078220824442,NA,"myosin, heavy polypeptide 11, smooth muscle"
2428,ENSMUSG00000021546,Hnrnpk,0.0783680972,7.0597585,0.2610435966752,0.6094040948377936,0.8679078220824442,NA,heterogeneous nuclear ribonucleoprotein K
3348,ENSMUSG00000024269,Tpgs2,-0.1231681105,2.76224883,0.2616254536326,0.6090056392582011,0.8679078220824442,NA,tubulin polyglutamylase complex subunit 2
3946,ENSMUSG00000025790,Slco3a1,0.084180009,5.58559641,0.2610367831887,0.6094087640285567,0.8679078220824442,NA,"solute carrier organic anion transporter family, member 3a1"
4016,ENSMUSG00000025968,Ndufs1,0.0901014205,8.64542814,0.2608519387175,0.6095354647924011,0.8679078220824442,NA,NADH:ubiquinone oxidoreductase core subunit S1
4860,ENSMUSG00000027998,Plrg1,0.0743042315,4.26959409,0.2621810521215,0.6086256868689721,0.8679078220824442,NA,pleiotropic regulator 1
6020,ENSMUSG00000030774,Pak1,-0.0971746916,5.34842149,0.260997627511,0.6094355983784192,0.8679078220824442,NA,p21 (RAC1) activated kinase 1
6024,ENSMUSG00000030785,Cox6a2,-0.0893376735,8.99224426,0.2607317518955,0.6096178766469235,0.8679078220824442,NA,cytochrome c oxidase subunit 6A2
7259,ENSMUSG00000034445,Cyb561a3,-0.091558247,3.40267942,0.2614906380326,0.6090979111806522,0.8679078220824442,NA,"cytochrome b561 family, member A3"
7512,ENSMUSG00000035478,Mbd3,-0.0763085306,6.85124305,0.2608044157121,0.6095680483568626,0.8679078220824442,NA,methyl-CpG binding domain protein 3
8739,ENSMUSG00000040033,Stat2,-0.1391644762,2.68173188,0.260726678011,0.6096213563258297,0.8679078220824442,NA,signal transducer and activator of transcription 2
9019,ENSMUSG00000041147,Brca2,0.1924258055,0.69013594,0.2622553692934,0.6085749027577624,0.8679078220824442,NA,"breast cancer 2, early onset"
10698,ENSMUSG00000053297,AI854703,0.1805144364,0.58511126,0.2609203831751,0.6094885432670049,0.8679078220824442,NA,expressed sequence AI854703
10912,ENSMUSG00000055407,Map6,0.1458908144,2.27502664,0.2619642806856,0.6087738680019965,0.8679078220824442,NA,microtubule-associated protein 6
11212,ENSMUSG00000058558,Rpl5,-0.084279362,8.30056175,0.261093005091,0.6093702382127726,0.8679078220824442,NA,ribosomal protein L5
11512,ENSMUSG00000061787,Rps17,-0.0809609656,7.63234936,0.2626394069935,0.6083126179673738,0.8679078220824442,NA,ribosomal protein S17
12108,ENSMUSG00000071072,Ptges3,-0.084613473,5.38235284,0.2623875080387,0.6084846291125889,0.8679078220824442,NA,prostaglandin E synthase 3
12422,ENSMUSG00000074884,Serf2,-0.0832308587,8.02896971,0.2625371880803,0.6083824063798942,0.8679078220824442,NA,small EDRK-rich factor 2
13103,ENSMUSG00000089911,Mfsd14a,0.0881798096,3.72453438,0.2608101841283,0.6095640931135808,0.8679078220824442,NA,major facilitator superfamily domain containing 14A
14163,ENSMUSG00000114018,Gm36495,-0.243130281,-0.6439394,0.2610479720167,0.6094010965155012,0.8679078220824442,NA,"predicted gene, 36495"
14269,ENSMUSG00000117183,Gm20008,0.1876696634,0.25808966,0.2610125744484,0.6094253545747133,0.8679078220824442,NA,"predicted gene, 20008"
3405,ENSMUSG00000024414,Mrpl27,-0.0777756464,4.18392307,0.2605323976601,0.6097546262504573,0.8679862071745937,NA,mitochondrial ribosomal protein L27
3921,ENSMUSG00000025732,Mcrip2,-0.0860972539,5.34692712,0.2604701405535,0.6097973458276404,0.8679862071745937,NA,MAPK regulated corepressor interacting protein 2
12216,ENSMUSG00000072825,Cep170b,-0.0762481059,4.28269385,0.2602764717118,0.6099302786593891,0.8680893466344963,NA,centrosomal protein 170B
7376,ENSMUSG00000034880,Mrpl34,-0.0830054421,4.63780594,0.2598788407404,0.6102034050346128,0.868219831427482,NA,mitochondrial ribosomal protein L34
8746,ENSMUSG00000040048,Ndufb10,-0.0885616769,7.72134579,0.2600165801176,0.610108764265932,0.868219831427482,NA,NADH:ubiquinone oxidoreductase subunit B10
11325,ENSMUSG00000059751,Rps3a3,-0.0730398146,5.51340867,0.2599083161269,0.610183149830375,0.868219831427482,NA,ribosomal protein S3A3
6732,ENSMUSG00000032469,Dbr1,0.114983909,2.29784072,0.2594785857204,0.6104785998201477,0.868267145587855,NA,debranching RNA lariats 1
10561,ENSMUSG00000052143,Gm9869,-0.2227678423,0.07115202,0.259503739783,0.610461297309435,0.868267145587855,NA,predicted gene 9869
11089,ENSMUSG00000057177,Gsk3a,-0.0762492265,6.69950821,0.2597059387834,0.6103222507608441,0.868267145587855,NA,glycogen synthase kinase 3 alpha
13387,ENSMUSG00000097121,D130020L05Rik,-0.0949062406,3.14872392,0.2595262817905,0.6104457924281395,0.868267145587855,NA,RIKEN cDNA D130020L05 gene
3022,ENSMUSG00000022889,Mrpl39,-0.0794341142,4.2582543,0.2592214176683,0.610655556447445,0.8684327831189887,NA,mitochondrial ribosomal protein L39
5255,ENSMUSG00000028863,Meaf6,0.1122888015,2.70951047,0.2589005081367,0.6108765284982528,0.8686609773741872,NA,MYST/Esa1-associated factor 6
1648,ENSMUSG00000019802,Sec63,-0.0740258651,5.50485985,0.2587153365035,0.6110041125298827,0.8686855902553486,NA,SEC63-like (S. cerevisiae)
9533,ENSMUSG00000043991,Pura,0.0787512286,4.06050316,0.2586997327085,0.6110148662353364,0.8686855902553486,NA,purine rich element binding protein A
89,ENSMUSG00000000751,Rpa1,0.0732613905,6.25187358,0.2582694066761,0.6113115960651531,0.8688548913249233,NA,replication protein A1
1255,ENSMUSG00000015697,Setdb1,-0.0777527925,4.2140592,0.2573420180972,0.611952132666966,0.8688548913249233,NA,"SET domain, bifurcated 1"
2280,ENSMUSG00000021177,Tdp1,-0.1322787118,1.65550379,0.2574357178839,0.611887349450402,0.8688548913249233,NA,tyrosyl-DNA phosphodiesterase 1
3581,ENSMUSG00000024866,Acy3,-0.175876114,0.28930186,0.257744670431,0.6116738473234214,0.8688548913249233,NA,aspartoacylase (aminoacylase) 3
4390,ENSMUSG00000026837,Col5a1,-0.0821228455,4.59094808,0.2574186930407,0.6118991191765337,0.8688548913249233,NA,"collagen, type V, alpha 1"
4761,ENSMUSG00000027746,Ufm1,0.0702514471,4.76811496,0.257697356095,0.6117065335279268,0.8688548913249233,NA,ubiquitin-fold modifier 1
5069,ENSMUSG00000028458,Tesk1,-0.0732979115,6.09931576,0.2574232965092,0.611895936628251,0.8688548913249233,NA,testis specific protein kinase 1
6977,ENSMUSG00000033306,Lpp,0.0844455706,4.06498661,0.2580381956079,0.6114711553390246,0.8688548913249233,NA,LIM domain containing preferred translocation partner in lipoma
7099,ENSMUSG00000033813,Tcea1,0.0750565795,5.1764085,0.2581570228117,0.6113891411920716,0.8688548913249233,NA,transcription elongation factor A (SII) 1
8513,ENSMUSG00000039187,Fanci,-0.1591141041,1.29395264,0.2573673171346,0.6119346396715499,0.8688548913249233,NA,"Fanconi anemia, complementation group I"
8998,ENSMUSG00000041046,Ramp3,0.2206332465,-0.59130594,0.257375157307,0.6119292188112467,0.8688548913249233,NA,receptor (calcitonin) activity modifying protein 3
11507,ENSMUSG00000061755,Bod1l,0.0819655354,5.41164348,0.2584152260639,0.6112110119857173,0.8688548913249233,NA,biorientation of chromosomes in cell division 1-like
13775,ENSMUSG00000104784,Gm42984,0.1994133368,-0.04852155,0.2572998140157,0.611981317045371,0.8688548913249233,NA,predicted gene 42984
14196,ENSMUSG00000115124,Gm49201,-0.1930592335,0.33704589,0.2575141018635,0.6118331668364907,0.8688548913249233,NA,"predicted gene, 49201"
13839,ENSMUSG00000106317,Gm43848,-0.1908932066,0.1254422,0.2570699413969,0.6121403282110861,0.8689947005013984,NA,predicted gene 43848
3406,ENSMUSG00000024420,Zfp521,-0.1052318457,3.94321209,0.2565526175006,0.6124985069172262,0.8693658682769732,NA,zinc finger protein 521
5559,ENSMUSG00000029501,Ankle2,-0.0711580338,5.14770258,0.2560429587844,0.6128518225056451,0.8693658682769732,NA,ankyrin repeat and LEM domain containing 2
5752,ENSMUSG00000030079,Ruvbl1,-0.0716215458,4.46912199,0.2564298483715,0.6125835749948089,0.8693658682769732,NA,RuvB-like protein 1
7696,ENSMUSG00000036323,Srp72,0.0730914433,5.76154309,0.2561950430304,0.6127463454819164,0.8693658682769732,NA,signal recognition particle 72
9632,ENSMUSG00000044712,Slc38a6,0.1415096898,1.34494016,0.2562479128115,0.6127096872068349,0.8693658682769732,NA,"solute carrier family 38, member 6"
11410,ENSMUSG00000060636,Rpl35a,-0.0779170512,6.97288445,0.2561584390522,0.6127717283348874,0.8693658682769732,NA,ribosomal protein L35A
13689,ENSMUSG00000102611,Gm37847,-0.2194001339,-0.43776005,0.256007882579,0.6128761549597574,0.8693658682769732,NA,"predicted gene, 37847"
13762,ENSMUSG00000104405,Gm31748,-0.219400278,-0.43776005,0.255993284046,0.6128862826167166,0.8693658682769732,NA,"predicted gene, 31748"
6496,ENSMUSG00000031939,Taf1d,0.0897067896,3.84798852,0.2558227882445,0.6130045900619218,0.8694443682322445,NA,"TATA-box binding protein associated factor, RNA polymerase I, D"
8734,ENSMUSG00000040021,Lats1,-0.078278049,4.39886227,0.2556940850291,0.613093930328459,0.8694443682322445,NA,large tumor suppressor
9476,ENSMUSG00000043439,Epop,0.2010493794,0.78950405,0.2556517471511,0.6131233256436789,0.8694443682322445,NA,elongin BC and polycomb repressive complex 2 associated protein
6393,ENSMUSG00000031730,Dhodh,-0.0812990327,3.64129084,0.2553620231931,0.613324563914692,0.8695579372834966,NA,dihydroorotate dehydrogenase
10965,ENSMUSG00000055943,Emc7,-0.0698967032,5.21158111,0.2554254551038,0.6132804927334008,0.8695579372834966,NA,ER membrane protein complex subunit 7
1148,ENSMUSG00000014504,Srp19,-0.0723143509,4.60098477,0.2551413911204,0.613477908057169,0.869595799992298,NA,signal recognition particle 19
2788,ENSMUSG00000022378,Cyrib,0.0778105873,4.69288085,0.2550416806129,0.6135472363565587,0.869595799992298,NA,CYFIP related Rac1 interactor B
12164,ENSMUSG00000071657,Bscl2,0.0968229597,4.05147427,0.2549750393958,0.6135935811997203,0.869595799992298,NA,Berardinelli-Seip congenital lipodystrophy 2 (seipin)
14285,ENSMUSG00000117679,Apbb3,-0.0758964977,4.09090187,0.255018951125,0.6135630424550643,0.869595799992298,NA,"amyloid beta (A4) precursor protein-binding, family B, member 3"
2042,ENSMUSG00000020650,Bcap29,-0.0734960705,4.95335247,0.2547126156179,0.6137761546289092,0.8696828249627867,NA,B cell receptor associated protein 29
4853,ENSMUSG00000027983,Cyp2u1,0.1383294373,2.28777046,0.2547889614986,0.6137230271169978,0.8696828249627867,NA,"cytochrome P450, family 2, subfamily u, polypeptide 1"
29,ENSMUSG00000000275,Trim25,0.0801669498,4.00799542,0.2542522140318,0.6140967504720227,0.8697644719665916,NA,tripartite motif-containing 25
802,ENSMUSG00000006585,Cdt1,0.2560809821,-0.1635441,0.2542417182055,0.6141040633745537,0.8697644719665916,NA,chromatin licensing and DNA replication factor 1
1355,ENSMUSG00000017132,Cyth1,-0.070938212,5.46172356,0.2541948439527,0.6141367250333244,0.8697644719665916,NA,cytohesin 1
5610,ENSMUSG00000029621,Arpc1a,0.0785196725,4.49988497,0.2542828634239,0.6140753967798774,0.8697644719665916,NA,"actin related protein 2/3 complex, subunit 1A"
14065,ENSMUSG00000111128,Gm49338,0.0883594779,3.38379776,0.2544239162979,0.6139771448457568,0.8697644719665916,NA,"predicted gene, 49338"
1843,ENSMUSG00000020238,Ncln,0.0735000178,5.74012792,0.2537806147697,0.614425521382352,0.870045714858817,NA,nicalin
4879,ENSMUSG00000028034,Fubp1,0.0732357257,5.16744363,0.2534200557757,0.6146771400782337,0.870045714858817,NA,far upstream element (FUSE) binding protein 1
4939,ENSMUSG00000028150,Rorc,0.081180666,6.84939221,0.2534933600371,0.614625966006939,0.870045714858817,NA,RAR-related orphan receptor gamma
8390,ENSMUSG00000038764,Ptpn3,0.1198861108,6.89466869,0.2533020011985,0.6147595740726562,0.870045714858817,NA,"protein tyrosine phosphatase, non-receptor type 3"
10812,ENSMUSG00000054414,Slc30a7,0.1080535356,2.62652709,0.2533191791817,0.6147475777021488,0.870045714858817,NA,"solute carrier family 30 (zinc transporter), member 7"
12924,ENSMUSG00000086247,Gm15787,0.1370958104,1.37249941,0.2534540241948,0.6146534254017763,0.870045714858817,NA,predicted gene 15787
13997,ENSMUSG00000109783,Gm45338,0.2477215092,-0.88637338,0.253589580456,0.61455880812688,0.870045714858817,NA,predicted gene 45338
588,ENSMUSG00000004637,Wwox,-0.1019446996,3.00785532,0.2529953959093,0.6149737799293957,0.8702008837051355,NA,WW domain-containing oxidoreductase
1651,ENSMUSG00000019808,Adat2,-0.1522344252,1.43195732,0.2528848176531,0.6150510739165661,0.8702008837051355,NA,"adenosine deaminase, tRNA-specific 2"
2378,ENSMUSG00000021400,Wrnip1,0.0926399747,3.3989527,0.2529225376282,0.6150247053479804,0.8702008837051355,NA,Werner helicase interacting protein 1
5857,ENSMUSG00000030347,D6Wsu163e,0.1023236179,2.73386285,0.2527851420626,0.6151207651078229,0.8702137166771259,NA,"DNA segment, Chr 6, Wayne State University 163, expressed"
3860,ENSMUSG00000025505,Tmem80,-0.0896779085,3.72043604,0.2526845027349,0.6151911475907967,0.8702275249966384,NA,transmembrane protein 80
612,ENSMUSG00000004891,Nes,0.0858337423,5.5807622,0.2524804015612,0.6153339404232072,0.8702580014556787,NA,nestin
13494,ENSMUSG00000097743,Gm16973,-0.1350177657,1.41460665,0.2525435869304,0.6152897270851151,0.8702580014556787,NA,"predicted gene, 16973"
4030,ENSMUSG00000026004,Kansl1l,-0.0771637585,4.2455669,0.2519877152399,0.6156789306869467,0.8706601369334173,NA,KAT8 regulatory NSL complex subunit 1-like
2384,ENSMUSG00000021420,Fars2,0.0764112103,4.40804464,0.2517461372063,0.6158482434679852,0.8707360541385829,NA,phenylalanine-tRNA synthetase 2 (mitochondrial)
8962,ENSMUSG00000040850,Psme4,-0.082080395,7.88685,0.2517380268371,0.6158539294788598,0.8707360541385829,NA,"proteasome (prosome, macropain) activator subunit 4"
12283,ENSMUSG00000073627,C130036L24Rik,-0.1822216408,0.48034981,0.2515055578921,0.6160169573736474,0.8708807783236859,NA,RIKEN cDNA C130036L24 gene
343,ENSMUSG00000002489,Tiam1,-0.1419712801,2.16757321,0.2511034855569,0.6162991489621846,0.8709468825137411,NA,T cell lymphoma invasion and metastasis 1
2188,ENSMUSG00000020935,Dcakd,0.110966402,2.75704154,0.2512827187851,0.6161733205092248,0.8709468825137411,NA,dephospho-CoA kinase domain containing
2903,ENSMUSG00000022614,Lmf2,-0.0736861169,4.14716316,0.2506709450414,0.6166030401978886,0.8709468825137411,NA,lipase maturation factor 2
4326,ENSMUSG00000026707,Nsun6,0.1525144718,0.92032482,0.2506917386888,0.6165884236446227,0.8709468825137411,NA,NOL1/NOP2/Sun domain family member 6
4329,ENSMUSG00000026715,Serpinc1,-0.1250444813,1.84494802,0.2506222300706,0.6166372865564903,0.8709468825137411,NA,"serine (or cysteine) peptidase inhibitor, clade C (antithrombin), member 1"
5648,ENSMUSG00000029701,Rbm28,0.0694659427,4.94204385,0.2504888001562,0.6167311083770239,0.8709468825137411,NA,RNA binding motif protein 28
8259,ENSMUSG00000038372,Gmds,0.1844318064,0.1459261,0.2507373112053,0.616556391843332,0.8709468825137411,NA,"GDP-mannose 4, 6-dehydratase"
8320,ENSMUSG00000038543,BC028528,-0.2222962476,-0.21600146,0.2506660943359,0.6166064500308297,0.8709468825137411,NA,cDNA sequence BC028528
8353,ENSMUSG00000038648,Creb3l2,-0.0846795622,4.34154861,0.2504961964794,0.6167259068024569,0.8709468825137411,NA,cAMP responsive element binding protein 3-like 2
11279,ENSMUSG00000059288,Cdyl,-0.1080299098,2.71747268,0.2505360073825,0.6166979108406254,0.8709468825137411,NA,"chromodomain protein, Y chromosome-like"
14321,ENSMUSG00000118221,Gm50194,-0.1186761131,2.77132853,0.250997956906,0.6163732603160212,0.8709468825137411,NA,"predicted gene, 50194"
3527,ENSMUSG00000024750,Zfand5,0.0978855241,8.69989717,0.2497813171105,0.6172291008866901,0.8714605735784323,NA,"zinc finger, AN1-type domain 5"
8906,ENSMUSG00000040675,Mthfd1l,0.2655744375,-0.09725278,0.249713356229,0.6172769844754789,0.8714605735784323,NA,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like
10350,ENSMUSG00000050234,Gja4,-0.1438318264,1.94707171,0.2498230211075,0.6171997212925232,0.8714605735784323,NA,"gap junction protein, alpha 4"
469,ENSMUSG00000003437,Paf1,0.0769729483,5.01788898,0.2492792550681,0.617583033900426,0.87161012933807,NA,"Paf1, RNA polymerase II complex component"
3723,ENSMUSG00000025184,R3hcc1l,0.0895874914,3.4902847,0.2494574213527,0.6174573830896484,0.87161012933807,NA,R3H domain and coiled-coil containing 1 like
6518,ENSMUSG00000031982,Arv1,-0.1588902826,0.78513284,0.2492775740646,0.6175842196862172,0.87161012933807,NA,"ARV1 homolog, fatty acid homeostasis modulator"
10135,ENSMUSG00000048537,Phldb1,0.0712743358,5.56060103,0.2491325915867,0.6176865096312217,0.87161012933807,NA,"pleckstrin homology like domain, family B, member 1"
11633,ENSMUSG00000063108,Zfp26,0.1100979959,2.69595134,0.2491660269892,0.6176629165483685,0.87161012933807,NA,zinc finger protein 26
623,ENSMUSG00000004947,Dtx2,0.0851770442,3.35503883,0.2489415123471,0.6178213791747197,0.8717147531013467,NA,"deltex 2, E3 ubiquitin ligase"
2790,ENSMUSG00000022386,Trmu,-0.099507224,2.8021056,0.2485435994116,0.6181024458514085,0.8717685802905256,NA,tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase
8202,ENSMUSG00000038213,Tapbpl,-0.1347791715,1.6092153,0.2487835764158,0.6179329039699764,0.8717685802905256,NA,TAP binding protein-like
12012,ENSMUSG00000069769,Msi2,-0.0727648787,5.90047164,0.248668631662,0.6180140987954712,0.8717685802905256,NA,musashi RNA-binding protein 2
14214,ENSMUSG00000115624,Gm49204,-0.2438892145,-0.64379751,0.2485594556146,0.6180912404152633,0.8717685802905256,NA,"predicted gene, 49204"
7153,ENSMUSG00000034064,Poglut1,0.0828394711,3.49626311,0.24830701392,0.6182696917212159,0.8719187960170993,NA,protein O-glucosyltransferase 1
5883,ENSMUSG00000030435,U2af2,-0.0761004065,5.66892244,0.2481174172108,0.6184037923138096,0.8719365915592514,NA,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2
13438,ENSMUSG00000097381,A230087F16Rik,0.1106735813,2.60351607,0.2481499846568,0.6183807530105111,0.8719365915592514,NA,RIKEN cDNA A230087F16 gene
7158,ENSMUSG00000034088,Hdlbp,-0.0866769115,8.7819006,0.2479613858339,0.6185142003293477,0.8720066141944398,NA,high density lipoprotein (HDL) binding protein
8236,ENSMUSG00000038299,Wdr36,0.0705972443,4.48057227,0.2478202048173,0.6186141375744294,0.8720618624060625,NA,WD repeat domain 36
13932,ENSMUSG00000108402,9430064I24Rik,0.1585088322,0.6230443,0.2474884141398,0.6188491408302326,0.8723074839569902,NA,RIKEN cDNA 9430064I24 gene
4441,ENSMUSG00000026944,Abca2,0.0681042105,5.15875528,0.2470786782516,0.6191396230568712,0.8725171609760695,NA,"ATP-binding cassette, sub-family A (ABC1), member 2"
10086,ENSMUSG00000048200,Cracr2b,0.1137390862,2.4231592,0.2470661815511,0.6191484873108073,0.8725171609760695,NA,calcium release activated channel regulator 2B
10397,ENSMUSG00000050705,2310061I04Rik,-0.0746550487,5.56934026,0.2470154216559,0.6191844955770411,0.8725171609760695,NA,RIKEN cDNA 2310061I04 gene
12244,ENSMUSG00000073198,Bnip3l-ps,-0.2292481276,-0.24346422,0.2469357543924,0.6192410195767465,0.8725171609760695,NA,"BCL2/adenovirus E1B interacting protein 3-like, pseudogene"
3,ENSMUSG00000000031,H19,0.1535865658,9.74052676,0.2468280997999,0.6193174186783369,0.8725391643073438,NA,"H19, imprinted maternally expressed transcript"
1347,ENSMUSG00000016933,Plcg1,-0.0713376917,4.95120619,0.2466135920322,0.6194697100953429,0.872668075409092,NA,"phospholipase C, gamma 1"
5508,ENSMUSG00000029405,G3bp2,-0.079177563,6.33236348,0.2461655926908,0.6197880371088736,0.8728595381828589,NA,GTPase activating protein (SH3 domain) binding protein 2
6404,ENSMUSG00000031754,Nudt21,0.0790457985,3.92055723,0.2461688910665,0.6197856921214698,0.8728595381828589,NA,nudix (nucleoside diphosphate linked moiety X)-type motif 21
14254,ENSMUSG00000116879,Gm49794,-0.1723861696,1.93686523,0.2462028603445,0.6197615427277203,0.8728595381828589,NA,"predicted gene, 49794"
2856,ENSMUSG00000022516,Nudt16l1,0.0858454207,3.36833105,0.2459759842061,0.6199228725994738,0.8728781595061742,NA,nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1
8716,ENSMUSG00000039967,Zfp292,0.0803982163,4.0384017,0.2460494803516,0.619870599909228,0.8728781595061742,NA,zinc finger protein 292
330,ENSMUSG00000002379,Ndufa11,-0.0753886386,6.55793863,0.2453188089795,0.620390708587997,0.873056793673703,NA,NADH:ubiquinone oxidoreductase subunit A11
757,ENSMUSG00000006273,Atp6v1b2,0.0721990484,5.97470801,0.2454688939903,0.620283795971943,0.873056793673703,NA,"ATPase, H+ transporting, lysosomal V1 subunit B2"
1256,ENSMUSG00000015709,Arnt2,-0.1646598101,0.89738108,0.2450229360833,0.6206015921153469,0.873056793673703,NA,aryl hydrocarbon receptor nuclear translocator 2
1527,ENSMUSG00000018770,Atp5g3,-0.0938249569,8.6630259,0.2447605314904,0.6207887537757296,0.873056793673703,NA,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9)"
7061,ENSMUSG00000033671,Cep350,-0.075151383,5.61668216,0.2450667031131,0.6205703871595846,0.873056793673703,NA,centrosomal protein 350
7423,ENSMUSG00000035104,Eva1a,-0.1727948097,0.30839861,0.2448265697244,0.620741639850555,0.873056793673703,NA,eva-1 homolog A (C. elegans)
8418,ENSMUSG00000038859,Baiap2l1,0.1481255296,1.58722404,0.2445948813265,0.6209069690662382,0.873056793673703,NA,BAI1-associated protein 2-like 1
8772,ENSMUSG00000040183,Ankrd6,-0.117592536,2.08195614,0.2449228122395,0.6206729913243217,0.873056793673703,NA,ankyrin repeat domain 6
10412,ENSMUSG00000050860,Phospho1,-0.0856373244,8.03553541,0.2447094526028,0.6208252006202871,0.873056793673703,NA,"phosphatase, orphan 1"
11180,ENSMUSG00000058174,Gm5148,-0.0799089023,3.92765218,0.2451755363443,0.6204928064313772,0.873056793673703,NA,predicted gene 5148
11262,ENSMUSG00000059070,Rpl18,-0.0792943083,7.68520777,0.2445730134206,0.6209225786943783,0.873056793673703,NA,ribosomal protein L18
11520,ENSMUSG00000061882,Ccdc62,-0.1667113541,0.63996153,0.2445177580918,0.6209620246191925,0.873056793673703,NA,coiled-coil domain containing 62
11715,ENSMUSG00000063894,Zkscan8,0.0890847797,3.18087421,0.2453914045744,0.6203389902452023,0.873056793673703,NA,zinc finger with KRAB and SCAN domains 8
12834,ENSMUSG00000085211,B430219N15Rik,0.2301355869,-0.06136423,0.2455547367383,0.6202226644416762,0.873056793673703,NA,RIKEN cDNA B430219N15 gene
13371,ENSMUSG00000097042,Gm17491,0.1703250738,1.27806794,0.2454958571962,0.6202645931252941,0.873056793673703,NA,"predicted gene, 17491"
244,ENSMUSG00000001833,Septin7,0.0705663493,5.97708353,0.243797648106,0.6214766078766402,0.8732212984083434,NA,septin 7
1722,ENSMUSG00000019990,Pde7b,-0.1146967698,4.64261758,0.2436987033857,0.6215473866061302,0.8732212984083434,NA,phosphodiesterase 7B
2123,ENSMUSG00000020811,Wscd1,-0.161923389,1.10397082,0.2433989162784,0.6217619442956392,0.8732212984083434,NA,WSC domain containing 1
2301,ENSMUSG00000021224,Numb,-0.0748194104,4.45693939,0.2427430623837,0.6222319125526922,0.8732212984083434,NA,NUMB endocytic adaptor protein
2919,ENSMUSG00000022663,Atg3,-0.0712613445,4.59200676,0.2434323716258,0.6217379921551004,0.8732212984083434,NA,autophagy related 3
4526,ENSMUSG00000027201,Myef2,-0.1518430663,1.58664919,0.242999743406,0.6220478875646037,0.8732212984083434,NA,"myelin basic protein expression factor 2, repressor"
5793,ENSMUSG00000030201,Lrp6,0.0708073628,5.840458,0.2429907053215,0.6220543652798685,0.8732212984083434,NA,low density lipoprotein receptor-related protein 6
6050,ENSMUSG00000030846,Tial1,-0.069897224,5.28553861,0.2441658962352,0.6212133435635079,0.8732212984083434,NA,Tia1 cytotoxic granule-associated RNA binding protein-like 1
6284,ENSMUSG00000031504,Rab20,0.1328124055,1.6936647,0.2428008007913,0.6221905070199742,0.8732212984083434,NA,"RAB20, member RAS oncogene family"
7100,ENSMUSG00000033819,Ppp1r16a,-0.0719326976,4.67365531,0.2429152435905,0.6221084555502339,0.8732212984083434,NA,"protein phosphatase 1, regulatory subunit 16A"
8528,ENSMUSG00000039221,Rpl22l1,0.0991576227,5.20834517,0.2436555250064,0.6215782792600755,0.8732212984083434,NA,ribosomal protein L22 like 1
8907,ENSMUSG00000040681,Hmgn1,-0.0727225841,4.81115527,0.2429987527932,0.6220485975426757,0.8732212984083434,NA,high mobility group nucleosomal binding domain 1
10998,ENSMUSG00000056268,Dennd1b,-0.0797059199,4.24975261,0.2431110080911,0.6219681549524111,0.8732212984083434,NA,DENN/MADD domain containing 1B
11473,ENSMUSG00000061371,Zfp873,-0.2010192328,-0.28551375,0.2431908368336,0.6219109634056208,0.8732212984083434,NA,zinc finger protein 873
11845,ENSMUSG00000066880,Zfp617,0.0798023039,4.16476984,0.2441007965509,0.6212598660067735,0.8732212984083434,NA,zinc finger protein 617
12410,ENSMUSG00000074800,Gm4149,-0.154912167,1.03051725,0.2427390258349,0.6222348074830334,0.8732212984083434,NA,predicted pseudogene 4149
12545,ENSMUSG00000078652,Psme3,0.0700435824,5.73117541,0.2433644994053,0.6217865869703177,0.8732212984083434,NA,"proteaseome (prosome, macropain) activator subunit 3 (PA28 gamma, Ki)"
12828,ENSMUSG00000085133,B930095G15Rik,0.1964048917,-0.31645932,0.2432182987755,0.6218912915990216,0.8732212984083434,NA,RIKEN cDNA B930095G15 gene
13912,ENSMUSG00000107881,Gm44250,0.0739798737,5.19757167,0.2436075404541,0.6216126145603209,0.8732212984083434,NA,"predicted gene, 44250"
5023,ENSMUSG00000028378,Ptgr1,0.1849252603,0.65358681,0.2424646001337,0.6224316901725937,0.8733061053738608,NA,prostaglandin reductase 1
