,Ensembl,Symbol,s28mo_AR_F-s28mo_C_F_logFC,s28mo_AR_F-s28mo_C_F_logCPM,s28mo_AR_F-s28mo_C_F_LR,s28mo_AR_F-s28mo_C_F_PValue,s28mo_AR_F-s28mo_C_F_FDR,s28mo_AR_F-s28mo_C_F_Status,Description
11856,ENSMUSG00000066058,Cldn19,0.23861554772,1.10324411,0.40896121269616259,0.522497224151,0.99913516,NA,claudin 19
11857,ENSMUSG00000066068,Gm13611,-0.09958859989,-0.39678294,0.05643219570100877,0.812226553866,0.99913516,NA,predicted gene 13611
11858,ENSMUSG00000066113,Adamtsl1,-0.18611038320,2.11819353,0.59530646840560175,0.440374445304,0.99913516,NA,ADAMTS-like 1
11859,ENSMUSG00000066148,Prpf4,-0.00883316595,4.96383945,0.00454228226336739,0.946266090584,0.99913516,NA,pre-mRNA processing factor 4
11860,ENSMUSG00000066149,Cdc26,0.04747502983,4.24284768,0.10115656521375271,0.750446100454,0.99913516,NA,cell division cycle 26
11861,ENSMUSG00000066150,Slc31a1,-0.13316563182,4.01156539,0.47093218596247510,0.492558631748,0.99913516,NA,"solute carrier family 31, member 1"
11862,ENSMUSG00000066151,Fkbp15,-0.04032841492,4.31167258,0.07466948240139359,0.784655534171,0.99913516,NA,FK506 binding protein 15
11863,ENSMUSG00000066152,Slc31a2,-0.05150106644,2.88747144,0.06842209347656025,0.793648216948,0.99913516,NA,"solute carrier family 31, member 2"
11864,ENSMUSG00000066170,E230001N04Rik,-0.62970690526,0.37062575,3.35455911897764913,0.067019154758,0.99913516,NA,RIKEN cDNA E230001N04 gene
11865,ENSMUSG00000066175,2510046G10Rik,0.57652305486,0.12250610,1.92344110728442441,0.165477810599,0.99913516,NA,RIKEN cDNA 2510046G10 gene
11866,ENSMUSG00000066191,Anks6,0.46145227729,0.53499918,1.71235063503041918,0.190680671452,0.99913516,NA,ankyrin repeat and sterile alpha motif domain containing 6
11867,ENSMUSG00000066232,Ipo7,0.06694736393,7.11149778,0.17042170582303484,0.679737296043,0.99913516,NA,importin 7
11868,ENSMUSG00000066233,Tmem42,-0.04046310638,2.96652018,0.04754400531362579,0.827393365104,0.99913516,NA,transmembrane protein 42
11869,ENSMUSG00000066235,Pomgnt2,0.12825631640,4.09827151,0.66685807976246636,0.414149172725,0.99913516,NA,"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2"
11870,ENSMUSG00000066258,Trim12a,-0.01334107929,1.17885705,0.00204272950248363,0.963950632058,0.99913516,NA,tripartite motif-containing 12A
11871,ENSMUSG00000066270,Gm10157,0.19809358957,0.91024935,0.30818541598667526,0.578795826984,0.99913516,NA,predicted gene 10157
11872,ENSMUSG00000066278,Vps37b,0.06194019452,2.98766706,0.10899009571078810,0.741296839644,0.99913516,NA,vacuolar protein sorting 37B
11873,ENSMUSG00000066279,Chrna10,-0.58775739870,3.29132112,4.98735854096110032,0.025533156611,0.99913516,NA,"cholinergic receptor, nicotinic, alpha polypeptide 10"
11874,ENSMUSG00000066306,Numa1,0.02095834041,6.55008292,0.01924643685856608,0.889662303266,0.99913516,NA,nuclear mitotic apparatus protein 1
11875,ENSMUSG00000066315,Gm12918,0.04571457887,3.09103519,0.05550677737718601,0.813744033014,0.99913516,NA,predicted gene 12918
11876,ENSMUSG00000066319,Rtp3,-0.17779695657,0.28403429,0.22968688329915654,0.631756097036,0.99913516,NA,receptor transporter protein 3
11877,ENSMUSG00000066324,Bpnt2,0.10157071706,6.36519705,0.45985110338990864,0.497693568417,0.99913516,NA,"3'(2'), 5'-bisphosphate nucleotidase 2"
11878,ENSMUSG00000066357,Wdr6,0.06963480934,3.70573410,0.10012269648136929,0.751682443141,0.99913516,NA,WD repeat domain 6
11879,ENSMUSG00000066361,Serpina3c,0.12607085599,1.47547669,0.22010337460373397,0.638961163404,0.99913516,NA,"serine (or cysteine) peptidase inhibitor, clade A, member 3C"
11880,ENSMUSG00000066406,Akap13,0.01276399269,6.54962211,0.00766030078173685,0.930255689558,0.99913516,NA,A kinase (PRKA) anchor protein 13
11881,ENSMUSG00000066415,Msl2,0.04227728887,4.82912142,0.09650034275549180,0.756070480715,0.99913516,NA,MSL complex subunit 2
11882,ENSMUSG00000066440,Zfyve26,-0.06624261508,4.68523217,0.20508542061867274,0.650646978755,0.99913516,NA,"zinc finger, FYVE domain containing 26"
11883,ENSMUSG00000066441,Rdh11,-0.32079503942,2.03757234,1.62813324773684354,0.201961441145,0.99913516,NA,retinol dehydrogenase 11
11884,ENSMUSG00000066442,Mthfs,-0.26210592677,1.14852264,0.72420127833495984,0.394769261943,0.99913516,NA,"5, 10-methenyltetrahydrofolate synthetase"
11885,ENSMUSG00000066443,Gm10163,-1.30826524317,1.74084768,0.79314395620177436,0.373151152079,0.99913516,NA,predicted pseudogene 10163
11886,ENSMUSG00000066456,Hmgn3,-0.24990251757,0.64918912,0.48356904732679951,0.486810117013,0.99913516,NA,high mobility group nucleosomal binding domain 3
11887,ENSMUSG00000066537,Vmn2r57,-0.27073529839,-0.62044973,0.25030429824298128,0.616860893185,0.99913516,NA,"vomeronasal 2, receptor 57"
11888,ENSMUSG00000066551,Hmgb1,0.08968718844,7.28798337,0.34865813011445734,0.554873714663,0.99913516,NA,high mobility group box 1
11889,ENSMUSG00000066553,Gm6969,0.32743164818,2.52764940,2.36974943327384047,0.123706905978,0.99913516,NA,predicted pseudogene 6969
11890,ENSMUSG00000066554,Gm10167,-0.72521392474,0.26267732,3.19281720174118444,0.073962446769,0.99913516,NA,predicted pseudogene 10167
11891,ENSMUSG00000066568,Lsm14a,0.01648411091,6.40308751,0.01300248498299439,0.909215249125,0.99913516,NA,LSM14A mRNA processing body assembly factor
11892,ENSMUSG00000066571,Garre1,-0.02441931162,5.95475262,0.02907120649031114,0.864614728645,0.99913516,NA,granule associated Rac and RHOG effector 1
11894,ENSMUSG00000066607,Insyn1,0.18467471196,4.19204725,0.96423764579873961,0.326121510326,0.99913516,NA,inhibitory synaptic factor 1
11895,ENSMUSG00000066613,Zfp932,0.08880940870,2.08261109,0.14867335384782443,0.699806386146,0.99913516,NA,zinc finger protein 932
11896,ENSMUSG00000066621,Tecpr1,-0.01619422809,5.22436619,0.01342844724475922,0.907746713550,0.99913516,NA,tectonin beta-propeller repeat containing 1
11897,ENSMUSG00000066637,Ttc32,0.01270422050,3.54987095,0.00563537476091658,0.940159706636,0.99913516,NA,tetratricopeptide repeat domain 32
11898,ENSMUSG00000066640,Fbxl18,0.03834090095,3.65754415,0.05438914558743502,0.815594609534,0.99913516,NA,F-box and leucine-rich repeat protein 18
11899,ENSMUSG00000066643,Wdr35,-0.11574477765,3.77784213,0.46756325333556159,0.494110326989,0.99913516,NA,WD repeat domain 35
11900,ENSMUSG00000066647,Gm5113,-0.07876252729,3.87461711,0.17858262004444114,0.672594154552,0.99913516,NA,predicted gene 5113
11901,ENSMUSG00000066687,Zbtb16,-0.36212829529,6.44993145,3.30194976319727829,0.069197701872,0.99913516,NA,zinc finger and BTB domain containing 16
11902,ENSMUSG00000066705,Fxyd6,0.08047685130,6.39574579,0.07163607039645115,0.788969390298,0.99913516,NA,FXYD domain-containing ion transport regulator 6
11903,ENSMUSG00000066724,Gm10175,0.01417260582,3.83851861,0.00773828399936072,0.929902493921,0.99913516,NA,predicted gene 10175
11904,ENSMUSG00000066735,Vkorc1l1,0.11207095783,4.78557383,0.53927800399580406,0.462732099092,0.99913516,NA,"vitamin K epoxide reductase complex, subunit 1-like 1"
11905,ENSMUSG00000066798,Zbtb6,-0.14877604135,2.17006693,0.32976033016813489,0.565800248440,0.99913516,NA,zinc finger and BTB domain containing 6
11906,ENSMUSG00000066800,Rnasel,-0.17318829663,1.67720041,0.30575226959027635,0.580298535592,0.99913516,NA,"ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)"
11907,ENSMUSG00000066829,Zfp810,0.08280361853,0.00423696,0.04827684505748575,0.826089286618,0.99913516,NA,zinc finger protein 810
11908,ENSMUSG00000066838,Zfp772,0.12616364308,0.91216120,0.17493368881680449,0.675763794961,0.99913516,NA,zinc finger protein 772
11909,ENSMUSG00000066839,Ecsit,-0.09731346634,6.25616400,0.41623240965709840,0.518823010590,0.99913516,NA,ECSIT signalling integrator
11910,ENSMUSG00000066842,Hmcn1,-0.12182941709,0.46330338,0.12418969625782994,0.724534114172,0.99913516,NA,hemicentin 1
11911,ENSMUSG00000066877,Nck2,0.03252940864,3.75841116,0.03866372299007370,0.844116363757,0.99913516,NA,non-catalytic region of tyrosine kinase adaptor protein 2
11912,ENSMUSG00000066878,Gm10184,-0.61608204956,0.23422819,0.92165679348020646,0.337040328127,0.99913516,NA,predicted pseudogene 10184
11913,ENSMUSG00000066880,Zfp617,0.11477476200,4.28317638,0.49315606570534420,0.482522823530,0.99913516,NA,zinc finger protein 617
11915,ENSMUSG00000066894,Vsig10,0.06592365510,2.65488997,0.08546701468450735,0.770021004747,0.99913516,NA,V-set and immunoglobulin domain containing 10
11916,ENSMUSG00000066900,Suds3,-0.04666748824,6.39547430,0.10305899685366171,0.748189148404,0.99913516,NA,suppressor of defective silencing 3 homolog (S. cerevisiae)
11917,ENSMUSG00000066952,Myo1h,-0.10149295425,3.31431625,0.29280124678624464,0.588430992415,0.99913516,NA,myosin 1H
11918,ENSMUSG00000066979,Bub3,-0.01047099322,5.15483676,0.00541423556941023,0.941343400594,0.99913516,NA,BUB3 mitotic checkpoint protein
11919,ENSMUSG00000067017,Capza1-ps1,0.00262021841,0.97922451,0.00006253902555775,0.993690265437,0.99913516,NA,"capping protein (actin filament) muscle Z-line, alpha 1, pseudogene 1"
11920,ENSMUSG00000067038,Rps12-ps3,0.75790047734,0.14484093,1.44464252253415282,0.229389554362,0.99913516,NA,"ribosomal protein S12, pseudogene 3"
11921,ENSMUSG00000067058,Rps15a-ps5,0.71989892669,-0.65400072,2.04201488918437324,0.153006859341,0.99913516,NA,"ribosomal protein S15A, pseudogene 5"
11922,ENSMUSG00000067071,Hes6,-0.07470457719,3.10787968,0.14389510602857802,0.704439049708,0.99913516,NA,hairy and enhancer of split 6
11924,ENSMUSG00000067085,Gm10197,0.04698523039,-0.24631765,0.01380528294706962,0.906467104904,0.99913516,NA,predicted gene 10197
11925,ENSMUSG00000067148,Polr1c,0.00230525997,3.69068561,0.00019034771435855,0.988992210476,0.99913516,NA,polymerase (RNA) I polypeptide C
11926,ENSMUSG00000067149,Jchain,-0.01159989843,1.56789641,0.00036670147632911,0.984721882400,0.99913516,NA,immunoglobulin joining chain
11927,ENSMUSG00000067150,Xpo5,0.17965612091,4.45392322,1.33212063529859748,0.248428304717,0.99913516,NA,exportin 5
11928,ENSMUSG00000067158,Col4a4,-0.14090535531,0.40698049,0.13875147559545731,0.709525382634,0.99913516,NA,"collagen, type IV, alpha 4"
11929,ENSMUSG00000067194,Eif1ax,0.03049728517,6.70334376,0.04391497196859051,0.834011886977,0.99913516,NA,"eukaryotic translation initiation factor 1A, X-linked"
11930,ENSMUSG00000067199,Frat1,0.06979313297,2.36568439,0.08678470290952500,0.768305241650,0.99913516,NA,frequently rearranged in advanced T cell lymphomas
11931,ENSMUSG00000067203,H2-K2,-0.07543889566,0.66834744,0.03767931280056480,0.846088499809,0.99913516,NA,"histocompatibility 2, K region locus 2"
11932,ENSMUSG00000067212,H2-T23,0.29873825180,3.77089991,1.73354439328230825,0.187958878009,0.99913516,NA,"histocompatibility 2, T region locus 23"
11934,ENSMUSG00000067242,Lgi1,-0.26388441849,2.35903455,0.95788997546493437,0.327719070099,0.99913516,NA,"leucine-rich repeat LGI family, member 1"
11935,ENSMUSG00000067261,Foxd3,0.18555829341,1.33848438,0.43051749504467329,0.511735130526,0.99913516,NA,forkhead box D3
11936,ENSMUSG00000067274,Rplp0,-0.06285546742,9.59886696,0.13542346970110231,0.712873771440,0.99913516,NA,"ribosomal protein, large, P0"
11937,ENSMUSG00000067276,Capn6,-0.11799197075,1.17254748,0.17762529933143190,0.673422013588,0.99913516,NA,calpain 6
11938,ENSMUSG00000067279,Ppp1r3c,-0.06848567515,8.82327749,0.04200275518689978,0.837614520475,0.99913516,NA,"protein phosphatase 1, regulatory subunit 3C"
11939,ENSMUSG00000067288,Rps28,-0.13900402758,6.72919203,0.66959807610542654,0.413191771080,0.99913516,NA,ribosomal protein S28
11940,ENSMUSG00000067336,Bmpr2,0.01350227146,6.27221961,0.00844915902762011,0.926762151511,0.99913516,NA,"bone morphogenetic protein receptor, type II (serine/threonine kinase)"
11941,ENSMUSG00000067344,Rps25-ps1,0.52478793705,-0.75174317,1.17357070234167971,0.278668770229,0.99913516,NA,"ribosomal protein S25, pseudogene 1"
11942,ENSMUSG00000067365,Tmem128,-0.07338494177,2.03123065,0.09457955761478298,0.758433982655,0.99913516,NA,transmembrane protein 128
11943,ENSMUSG00000067367,Lyar,0.02670405937,4.48914825,0.03470783684235412,0.852209198426,0.99913516,NA,Ly1 antibody reactive clone
11944,ENSMUSG00000067369,Trmt2b,-0.27533302264,3.72156269,1.46963147603264588,0.225403847479,0.99913516,NA,TRM2 tRNA methyltransferase 2B
11945,ENSMUSG00000067370,B3galt4,-0.06148439815,0.37036653,0.02745529761600896,0.868395877750,0.99913516,NA,"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 4"
11946,ENSMUSG00000067377,Tspan6,-0.23929675824,0.84512940,0.52606083080672761,0.468267692518,0.99913516,NA,tetraspanin 6
11947,ENSMUSG00000067389,Gm17080,-0.53920808395,-0.71660204,1.23068913920969569,0.267273058763,0.99913516,NA,predicted gene 17080
11948,ENSMUSG00000067424,Zfp563,0.23791352774,1.88318660,0.86198575470403282,0.353183588304,0.99913516,NA,zinc finger protein 563
11949,ENSMUSG00000067430,Zfp763,-0.36193247897,1.07790817,1.01599686053130167,0.313470450684,0.99913516,NA,zinc finger protein 763
11950,ENSMUSG00000067547,Gm7666,-0.19706338292,4.23670466,1.56234112215634369,0.211322763960,0.99913516,NA,predicted pseudogene 7666
11951,ENSMUSG00000067567,Hdac8,0.36351574555,1.69315685,1.99994865016385193,0.157304536078,0.99913516,NA,histone deacetylase 8
11952,ENSMUSG00000067586,S1pr3,-0.12250591387,2.05999437,0.20881199117332194,0.647700150761,0.99913516,NA,sphingosine-1-phosphate receptor 3
11953,ENSMUSG00000067597,Dgat2l6,-0.85663434128,-0.30673395,4.37253999714556585,0.036522512770,0.99913516,NA,diacylglycerol O-acyltransferase 2-like 6
11954,ENSMUSG00000067608,Pcna-ps2,-0.10065184318,0.33311859,0.06004254324459257,0.806428711820,0.99913516,NA,proliferating cell nuclear antigen pseudogene 2
11955,ENSMUSG00000067629,Syngap1,0.02281343734,1.26770921,0.00571958407727635,0.939715113687,0.99913516,NA,synaptic Ras GTPase activating protein 1 homolog (rat)
11956,ENSMUSG00000067653,Ankrd23,0.40810026639,11.54968111,2.69065522688879355,0.100938299354,0.99913516,NA,ankyrin repeat domain 23
11957,ENSMUSG00000067713,Prkag1,-0.10597054135,5.27099070,0.58647077712720552,0.443787101470,0.99913516,NA,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit"
11958,ENSMUSG00000067719,Gm10221,0.13488678799,2.23057428,0.23242319951094448,0.629732854762,0.99913516,NA,predicted gene 10221
11959,ENSMUSG00000067722,BC003965,-0.17953102643,4.39907718,1.19226691114133487,0.274872769935,0.99913516,NA,cDNA sequence BC003965
11960,ENSMUSG00000067736,Gm10222,0.00354775969,9.72069942,0.00045509835842950,0.982979992158,0.99913516,NA,predicted gene 10222
11961,ENSMUSG00000067780,Pi15,0.06065958535,-0.35238866,0.01398442557238422,0.905865007091,0.99913516,NA,peptidase inhibitor 15
11962,ENSMUSG00000067786,Nnat,1.07676555363,4.25145797,2.53342016762465505,0.111458393773,0.99913516,NA,neuronatin
11963,ENSMUSG00000067787,Blcap,-0.00992907978,4.93539909,0.00387240475920692,0.950380748074,0.99913516,NA,bladder cancer associated protein
11964,ENSMUSG00000067818,Myl9,-0.01389437639,4.10277767,0.00705640773939642,0.933054502136,0.99913516,NA,"myosin, light polypeptide 9, regulatory"
11965,ENSMUSG00000067825,Pex26,0.03305155834,2.42970526,0.01963121690369540,0.888571938321,0.99913516,NA,peroxisomal biogenesis factor 26
11966,ENSMUSG00000067847,Romo1,0.06348539520,5.73186033,0.20933486763657250,0.647289228077,0.99913516,NA,reactive oxygen species modulator 1
11967,ENSMUSG00000067851,Arfgef1,0.11549399198,7.00606864,0.50304776017769548,0.478164015211,0.99913516,NA,ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited)
11968,ENSMUSG00000067869,Tcea1-ps1,0.61840930596,0.67773506,3.56612040213446324,0.058969932777,0.99913516,NA,"transcription elongation factor A (SII) 1, pseudogene 1"
11970,ENSMUSG00000067873,Htatsf1,0.17920732303,7.26932604,1.26890951960784193,0.259971352985,0.99913516,NA,HIV TAT specific factor 1
11971,ENSMUSG00000067889,Sptbn2,0.34015538101,-0.39345139,0.62995454615005997,0.427371987156,0.99913516,NA,"spectrin beta, non-erythrocytic 2"
11972,ENSMUSG00000067924,Rtl8b,-0.06154994987,4.64634515,0.14216269632084177,0.706140395677,0.99913516,NA,retrotransposon Gag like 8B
11973,ENSMUSG00000067925,Rtl8a,-0.12703394117,4.46542743,0.67678271621857711,0.410696790528,0.99913516,NA,retrotransposon Gag like 8A
11974,ENSMUSG00000067928,Zfp760,-0.00502379797,0.18548707,0.00019151892427516,0.988958399088,0.99913516,NA,zinc finger protein 760
11975,ENSMUSG00000067931,Zfp948,-0.27544105707,1.43960747,0.84452114454769234,0.358106914411,0.99913516,NA,zinc finger protein 948
11976,ENSMUSG00000067942,Zfp160,-0.08908536605,2.95181750,0.21760371962913183,0.640871860974,0.99913516,NA,zinc finger protein 160
11977,ENSMUSG00000067995,Gtf2f2,0.12944874869,3.05771355,0.43479906132818158,0.509643468688,0.99913516,NA,"general transcription factor IIF, polypeptide 2"
11978,ENSMUSG00000068015,Lrch1,-0.26419761670,2.54821215,1.28792728323044869,0.256430277579,0.99913516,NA,leucine-rich repeats and calponin homology (CH) domain containing 1
11979,ENSMUSG00000068036,Afdn,0.02218589040,5.36445534,0.01720907215040768,0.895630264391,0.99913516,NA,"afadin, adherens junction formation factor"
11980,ENSMUSG00000068039,Tcp1,0.08273597591,7.36791870,0.29435032503455716,0.587446132194,0.99913516,NA,t-complex protein 1
11981,ENSMUSG00000068040,Tm9sf4,-0.21416990638,4.57869029,2.20930818818541352,0.137180176774,0.99913516,NA,transmembrane 9 superfamily member 4
11982,ENSMUSG00000068079,Tcf15,0.34129330821,3.37649312,3.23117541742150749,0.072248814848,0.99913516,NA,transcription factor 15
11983,ENSMUSG00000068114,Ccdc134,-0.00988797537,3.41467563,0.00297975310942844,0.956467404300,0.99913516,NA,coiled-coil domain containing 134
11984,ENSMUSG00000068115,Ninl,0.22716674617,-0.75297167,0.24420543217330082,0.621185093607,0.99913516,NA,ninein-like
11985,ENSMUSG00000068130,Zfp442,-0.33293440254,0.10682282,0.65875308468320481,0.417000496679,0.99913516,NA,zinc finger protein 442
11986,ENSMUSG00000068134,Zfp120,-0.19476880505,3.26812486,1.07319483861798481,0.300224920906,0.99913516,NA,zinc finger protein 120
11987,ENSMUSG00000068141,Gm10232,0.10549165781,0.03822112,0.08384067221443536,0.772158581335,0.99913516,NA,predicted pseudogene 10232
11988,ENSMUSG00000068165,Gm10233,-0.00900213608,1.27151486,0.00111118615569750,0.973407874726,0.99913516,NA,predicted pseudogene 10233
11989,ENSMUSG00000068184,Ndufaf2,0.14294104600,2.71334890,0.48414677456594735,0.486549977930,0.99913516,NA,NADH:ubiquinone oxidoreductase complex assembly factor 2
11990,ENSMUSG00000068196,Col8a1,-0.25309454829,2.32195882,0.62335056276237388,0.429804914233,0.99913516,NA,"collagen, type VIII, alpha 1"
11991,ENSMUSG00000068205,Macrod2,0.35681308614,3.75596302,4.02325250492575837,0.044877088746,0.99913516,NA,mono-ADP ribosylhydrolase 2
11992,ENSMUSG00000068206,Pick1,0.11331451092,5.41672929,0.68541114086697874,0.407729621407,0.99913516,NA,protein interacting with C kinase 1
11993,ENSMUSG00000068220,Lgals1,0.10561973156,6.53398363,0.52609272692776443,0.468254206391,0.99913516,NA,"lectin, galactose binding, soluble 1"
11994,ENSMUSG00000068227,Il2rb,0.52569563543,-0.95029154,0.84935635120161024,0.356734486662,0.99913516,NA,"interleukin 2 receptor, beta chain"
11995,ENSMUSG00000068240,Gm11808,-0.07306924406,2.58667624,0.13892659940825691,0.709350457997,0.99913516,NA,predicted gene 11808
11996,ENSMUSG00000068245,Phf11d,0.08973730113,0.82839688,0.07073166024634414,0.790274447743,0.99913516,NA,PHD finger protein 11D
11997,ENSMUSG00000068250,Amn1,0.22625718905,1.91083826,0.90513943508832473,0.341407367396,0.99913516,NA,antagonist of mitotic exit network 1
11998,ENSMUSG00000068263,Efcc1,-0.22876519598,-0.39452358,0.22334555234114006,0.636502514012,0.99913516,NA,EF hand and coiled-coil domain containing 1
11999,ENSMUSG00000068264,Ap5s1,-0.24052702809,3.82516658,1.68086796069962841,0.194809160876,0.99913516,NA,"adaptor-related protein 5 complex, sigma 1 subunit"
12000,ENSMUSG00000068267,Cenpb,-0.00137800167,8.13391273,0.00007939153346115,0.992890788901,0.99913516,NA,centromere protein B
12001,ENSMUSG00000068270,Shroom4,-0.20631387998,3.65141287,1.00233983673714988,0.316744997474,0.99913516,NA,shroom family member 4
12002,ENSMUSG00000068284,Usf3,0.02702343946,6.79812764,0.03503244391101745,0.851527691239,0.99913516,NA,upstream transcription factor family member 3
12003,ENSMUSG00000068290,Ddrgk1,0.11197411198,6.51798842,0.56276643983591512,0.453147744533,0.99913516,NA,DDRGK domain containing 1
12004,ENSMUSG00000068328,Aup1,0.09000641281,5.88484240,0.40467895692160560,0.524682687925,0.99913516,NA,ancient ubiquitous protein 1
12005,ENSMUSG00000068329,Htra2,-0.08109660944,4.11289255,0.24938288848348567,0.617509940171,0.99913516,NA,HtrA serine peptidase 2
12006,ENSMUSG00000068335,Dok1,-0.15997929874,1.49090742,0.29901331086468685,0.584501648378,0.99913516,NA,docking protein 1
12007,ENSMUSG00000068373,D430041D05Rik,0.04203501602,2.51181208,0.03484011004410625,0.851931096561,0.99913516,NA,RIKEN cDNA D430041D05 gene
12008,ENSMUSG00000068391,Chrac1,0.07659712197,5.25099700,0.33741827853975082,0.561323244749,0.99913516,NA,chromatin accessibility complex 1
12009,ENSMUSG00000068392,Rnase13,0.50822323387,1.74998605,2.51579185636660263,0.112711003908,0.99913516,NA,"ribonuclease, RNase A family, 13 (non-active)"
12010,ENSMUSG00000068394,Cep152,-0.00760747730,1.48766195,0.00079549929837386,0.977498970717,0.99913516,NA,centrosomal protein 152
12011,ENSMUSG00000068396,Rpl34-ps1,-0.03775744239,2.24705364,0.03061798420312617,0.861095385179,0.99913516,NA,"ribosomal protein L34, pseudogene 1"
12012,ENSMUSG00000068397,Gm10240,0.12876462970,3.47254501,0.29298794003845341,0.588312119814,0.99913516,NA,predicted gene 10240
12013,ENSMUSG00000068479,Mfap1a,-0.23390150698,5.02797847,2.23304736954822225,0.135087183113,0.99913516,NA,microfibrillar-associated protein 1A
12014,ENSMUSG00000068523,Gng5,-0.03173061764,6.64634150,0.04137892601180226,0.838808248791,0.99913516,NA,"guanine nucleotide binding protein (G protein), gamma 5"
12016,ENSMUSG00000068566,Myadm,-0.28984247813,4.44242333,2.18924843564671789,0.138977114095,0.99913516,NA,myeloid-associated differentiation marker
12017,ENSMUSG00000068580,Zfyve19,0.20812242884,3.22558800,1.13999227195383313,0.285653960499,0.99913516,NA,"zinc finger, FYVE domain containing 19"
12018,ENSMUSG00000068606,Gm4841,0.39259090700,2.86074632,1.17640286042211883,0.278089520145,0.99913516,NA,predicted gene 4841
12020,ENSMUSG00000068663,Clec16a,-0.00135364313,6.41056416,0.00007426136698285,0.993124312085,0.99913516,NA,"C-type lectin domain family 16, member A"
12021,ENSMUSG00000068686,Cd59b,-0.24438887004,-0.11014943,0.27379584457249972,0.600796778800,0.99913516,NA,CD59b antigen
12022,ENSMUSG00000068697,Myoz1,0.18285378149,10.66255432,1.11717042544778167,0.290528551330,0.99913516,NA,myozenin 1
12023,ENSMUSG00000068699,Flnc,0.19277458264,10.34116035,0.79469480052398467,0.372684285532,0.99913516,NA,"filamin C, gamma"
12024,ENSMUSG00000068706,Gm10250,0.11280848160,1.08820612,0.14800146614203502,0.700452591666,0.99913516,NA,predicted pseudogene 10250
12025,ENSMUSG00000068732,Tmem167b,-0.06500747805,4.15988786,0.17362915700030590,0.676906397854,0.99913516,NA,transmembrane protein 167B
12026,ENSMUSG00000068735,Trp53i11,0.16412449894,2.40628613,0.48781712339488870,0.484902654845,0.99913516,NA,transformation related protein 53 inducible protein 11
12027,ENSMUSG00000068739,Sars,0.10921613607,6.40386536,0.56180257988096827,0.453534866194,0.99913516,NA,seryl-aminoacyl-tRNA synthetase
12028,ENSMUSG00000068740,Celsr2,0.27191948138,3.87016420,2.31940802463399720,0.127768642227,0.99913516,NA,"cadherin, EGF LAG seven-pass G-type receptor 2"
12029,ENSMUSG00000068742,Cry2,0.31034582874,6.05684496,4.04773594018850957,0.044230627978,0.99913516,NA,cryptochrome 2 (photolyase-like)
12030,ENSMUSG00000068747,Sort1,0.12158294825,6.81860004,0.46639317699323435,0.494651172265,0.99913516,NA,sortilin 1
12031,ENSMUSG00000068749,Psma5,0.28864663089,5.78469440,2.37937841110169401,0.122946458347,0.99913516,NA,proteasome subunit alpha 5
12032,ENSMUSG00000068758,Il3ra,-0.35418119532,0.72299375,1.32156546752580772,0.250311291381,0.99913516,NA,"interleukin 3 receptor, alpha chain"
12033,ENSMUSG00000068794,Col28a1,-0.69144452343,0.34842519,3.01743999822369080,0.082373402973,0.99913516,NA,"collagen, type XXVIII, alpha 1"
12034,ENSMUSG00000068798,Rap1a,-0.03940128316,5.90421352,0.07633756033392514,0.782323395403,0.99913516,NA,RAS-related protein 1a
12035,ENSMUSG00000068823,Csde1,0.08175364237,9.60333182,0.24398228602710148,0.621344577465,0.99913516,NA,"cold shock domain containing E1, RNA binding"
12036,ENSMUSG00000068854,H2bc21,-0.05068447771,2.14110806,0.04078400058941600,0.839955429514,0.99913516,NA,H2B clustered histone 21
12037,ENSMUSG00000068856,Sf3b4,-0.04402444411,3.50390544,0.06410205012191561,0.800126163843,0.99913516,NA,"splicing factor 3b, subunit 4"
12038,ENSMUSG00000068859,Sp9,0.20134986980,0.59618826,0.34068889308776029,0.559431849451,0.99913516,NA,trans-acting transcription factor 9
12039,ENSMUSG00000068874,Selenbp1,-0.14424125567,4.57390448,0.97557684720265758,0.323293256480,0.99913516,NA,selenium binding protein 1
12040,ENSMUSG00000068877,Selenbp2,-0.60723869655,-0.61759610,1.34477869469859357,0.246192990690,0.99913516,NA,selenium binding protein 2
12041,ENSMUSG00000068882,Ssb,0.05039902300,5.54445479,0.13104507698362866,0.717350918828,0.99913516,NA,Sjogren syndrome antigen B
12042,ENSMUSG00000068917,Clk2,0.12746260405,4.24655598,0.68119149683203606,0.409176738222,0.99913516,NA,CDC-like kinase 2
12043,ENSMUSG00000068921,Dap3,-0.10276568800,5.61237806,0.51888220911306426,0.471318889601,0.99913516,NA,death associated protein 3
12044,ENSMUSG00000068922,Msto1,0.03074798011,3.64866423,0.03375273377010601,0.854233768665,0.99913516,NA,"misato 1, mitochondrial distribution and morphology regulator"
12045,ENSMUSG00000068923,Syt11,0.24439555943,3.30792305,1.99766265391575892,0.157541982280,0.99913516,NA,synaptotagmin XI
12046,ENSMUSG00000068959,Zfp619,0.20529689029,0.54757939,0.38287735113459487,0.536067335371,0.99913516,NA,zinc finger protein 619
