,Ensembl,Symbol,s06mo_AR_M-s06mo_C_M_logFC,s06mo_AR_M-s06mo_C_M_logCPM,s06mo_AR_M-s06mo_C_M_LR,s06mo_AR_M-s06mo_C_M_PValue,s06mo_AR_M-s06mo_C_M_FDR,s06mo_AR_M-s06mo_C_M_Status,Description
13066,ENSMUSG00000089875,Etohd2,0.058338736,3.56386440,0.1405285977345,0.707756079143617378157671282679075375199317932128906250000000000000000000000000000,0.93178711140743253338314389111474156379699707031250000000000000000000000000000,NA,ethanol decreased 2
12969,ENSMUSG00000087138,Gm15545,0.124388430,0.29998578,0.1402332228867,0.708049267209280630552825641643721610307693481445312500000000000000000000000000000,0.93194557515434672811949212700710631906986236572265625000000000000000000000000,NA,predicted gene 15545
12040,ENSMUSG00000070527,Mkrn3,-0.166210840,-0.65511941,0.1401169838779,0.708164742189001494843125783518189564347267150878906250000000000000000000000000000,0.93201179191930616507733020625892095267772674560546875000000000000000000000000,NA,"makorin, ring finger protein, 3"
137,ENSMUSG00000001100,Poldip2,-0.058996354,6.66625712,0.1400419784183,0.708239283634698013614183764730114489793777465820312500000000000000000000000000000,0.93202412905258102959749066940275952219963073730468750000000000000000000000000,NA,"polymerase (DNA-directed), delta interacting protein 2"
1561,ENSMUSG00000019139,Isyna1,-0.081104721,2.18120259,0.1396357724483,0.708643372521152392629062433115905150771141052246093750000000000000000000000000000,0.93230292550592830380651321320328861474990844726562500000000000000000000000000,NA,myo-inositol 1-phosphate synthase A1
3564,ENSMUSG00000024870,Rab1b,-0.058008501,6.91074886,0.1397098317818,0.708569649286427738488214345125015825033187866210937500000000000000000000000000000,0.93230292550592830380651321320328861474990844726562500000000000000000000000000,NA,"RAB1B, member RAS oncogene family"
10921,ENSMUSG00000055932,Fto,-0.057403875,6.65350148,0.1396324303433,0.708646699984264216709561878815293312072753906250000000000000000000000000000000000,0.93230292550592830380651321320328861474990844726562500000000000000000000000000,NA,fat mass and obesity associated
1199,ENSMUSG00000015224,Cyp2j9,0.125304989,0.26041255,0.1394605770498,0.708817861581298003237350258132210001349449157714843750000000000000000000000000000,0.93234855416860484833563305073766969144344329833984375000000000000000000000000,NA,"cytochrome P450, family 2, subfamily j, polypeptide 9"
2007,ENSMUSG00000020605,Hs1bp3,0.071086021,2.50432255,0.1393664343320,0.708911676330577278370981275656959041953086853027343750000000000000000000000000000,0.93234855416860484833563305073766969144344329833984375000000000000000000000000,NA,HCLS1 binding protein 3
2601,ENSMUSG00000021996,Esd,-0.050028361,5.35453466,0.1392704806429,0.709007332900136066911045418237335979938507080078125000000000000000000000000000000,0.93234855416860484833563305073766969144344329833984375000000000000000000000000,NA,esterase D/formylglutathione hydrolase
6835,ENSMUSG00000032839,Trpc1,0.134988964,0.32702271,0.1395287757559,0.708749922995277392701041208056267350912094116210937500000000000000000000000000000,0.93234855416860484833563305073766969144344329833984375000000000000000000000000,NA,"transient receptor potential cation channel, subfamily C, member 1"
11019,ENSMUSG00000056952,Tatdn2,-0.049781671,5.00486469,0.1393021486936,0.708975758759781471418648379767546430230140686035156250000000000000000000000000000,0.93234855416860484833563305073766969144344329833984375000000000000000000000000,NA,TatD DNase domain containing 2
693,ENSMUSG00000005683,Cs,0.088020830,9.66100521,0.1389837644360,0.709293385170730816824402609199751168489456176757812500000000000000000000000000000,0.93238180098453971034189180500106886029243469238281250000000000000000000000000,NA,citrate synthase
1875,ENSMUSG00000020323,Prss57,-0.145580556,-0.15211777,0.1389856011579,0.709291551632962202766918835550313815474510192871093750000000000000000000000000000,0.93238180098453971034189180500106886029243469238281250000000000000000000000000,NA,"protease, serine 57"
4421,ENSMUSG00000026950,Neb,0.110365542,12.73356835,0.1391432552209,0.709134222275578651739635915873805060982704162597656250000000000000000000000000000,0.93238180098453971034189180500106886029243469238281250000000000000000000000000,NA,nebulin
6429,ENSMUSG00000031842,Pde4c,0.096606641,2.16468533,0.1390913683486,0.709185991067649346142331978626316413283348083496093750000000000000000000000000000,0.93238180098453971034189180500106886029243469238281250000000000000000000000000,NA,"phosphodiesterase 4C, cAMP specific"
9468,ENSMUSG00000043716,Rpl7,-0.065957887,7.91343422,0.1387682075999,0.709508664230108609949354558921186253428459167480468750000000000000000000000000000,0.93257907506837722788617384139797650277614593505859375000000000000000000000000,NA,ribosomal protein L7
5118,ENSMUSG00000028630,Dyrk2,0.059575818,5.70683333,0.1386416371214,0.709635160340726267591549003554973751306533813476562500000000000000000000000000000,0.93265962720024497834003796015167608857154846191406250000000000000000000000000,NA,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2
13795,ENSMUSG00000106205,C230096K16Rik,-0.185477702,-0.81080628,0.1384929757469,0.709783818356235274293908332765568047761917114257812500000000000000000000000000000,0.93276928881107024071894784356118179857730865478515625000000000000000000000000,NA,RIKEN cDNA C230096K16 gene
4956,ENSMUSG00000028256,Odf2l,0.074083774,2.62314922,0.1382776347098,0.709999315702854350007555694901384413242340087890625000000000000000000000000000000,0.93288104852386055654278607107698917388916015625000000000000000000000000000000,NA,outer dense fiber of sperm tails 2-like
11808,ENSMUSG00000066829,Zfp810,0.136844546,-0.02586806,0.1383125014248,0.709964410725580363781261894473573192954063415527343750000000000000000000000000000,0.93288104852386055654278607107698917388916015625000000000000000000000000000000,NA,zinc finger protein 810
5379,ENSMUSG00000029156,Sgcb,0.060062580,7.03552341,0.1380918785072,0.710185360234454332584164149011485278606414794921875000000000000000000000000000000,0.93295407569331911812327007282874546945095062255859375000000000000000000000000,NA,"sarcoglycan, beta (dystrophin-associated glycoprotein)"
5714,ENSMUSG00000030051,Aplf,0.075891728,2.13810922,0.1380985408648,0.710178685074055904280498907610308378934860229492187500000000000000000000000000000,0.93295407569331911812327007282874546945095062255859375000000000000000000000000,NA,aprataxin and PNKP like factor
4293,ENSMUSG00000026676,Ccdc3,0.132290145,4.24694240,0.1378649532341,0.710412831091212781942090259690303355455398559570312500000000000000000000000000000,0.93316718499876250003666200427687726914882659912109375000000000000000000000000,NA,coiled-coil domain containing 3
2033,ENSMUSG00000020654,Adcy3,0.089543398,1.57950287,0.1376214122856,0.710657194681035275785063731746049597859382629394531250000000000000000000000000000,0.93327893098036485142188212194014340639114379882812500000000000000000000000000,NA,adenylate cyclase 3
3111,ENSMUSG00000023259,Slc26a6,0.063939673,3.96134532,0.1375517492276,0.710727138287106097180867436691187322139739990234375000000000000000000000000000000,0.93327893098036485142188212194014340639114379882812500000000000000000000000000,NA,"solute carrier family 26, member 6"
10203,ENSMUSG00000049421,Zfp260,0.049974128,5.08891146,0.1375200986702,0.710758922964489947560196014819666743278503417968750000000000000000000000000000000,0.93327893098036485142188212194014340639114379882812500000000000000000000000000,NA,zinc finger protein 260
13600,ENSMUSG00000101089,2610016A17Rik,-0.197711641,-0.85472764,0.1375769018471,0.710701882049085353898476569156628102064132690429687500000000000000000000000000000,0.93327893098036485142188212194014340639114379882812500000000000000000000000000,NA,RIKEN cDNA 2610016A17 gene
9177,ENSMUSG00000042055,Wdr11,-0.050289841,4.97277884,0.1373921810444,0.710887425049879451144363429193617776036262512207031250000000000000000000000000000,0.93336197127176867560649498045677319169044494628906250000000000000000000000000,NA,WD repeat domain 11
10665,ENSMUSG00000053358,Gm9905,0.104263202,1.68741078,0.1370153497579,0.711266373990257272375004049536073580384254455566406250000000000000000000000000000,0.93370991713819884161296158708864822983741760253906250000000000000000000000000,NA,predicted gene 9905
12541,ENSMUSG00000078812,Eif5a,-0.070108904,8.21265003,0.1369988244899,0.711283005678973290208944035839522257447242736816406250000000000000000000000000000,0.93370991713819884161296158708864822983741760253906250000000000000000000000000,NA,eukaryotic translation initiation factor 5A
8665,ENSMUSG00000039917,Rhbdd2,0.063600913,3.04543503,0.1367733673528,0.711510028746433875745935893064597621560096740722656250000000000000000000000000000,0.93392221284246490498048842709977179765701293945312500000000000000000000000000,NA,rhomboid domain containing 2
3113,ENSMUSG00000023266,Frs3,-0.072981768,2.31553919,0.1364701044705,0.711815733692247709640810171549674123525619506835937500000000000000000000000000000,0.93401262748692648330006704782135784626007080078125000000000000000000000000000,NA,fibroblast growth factor receptor substrate 3
3314,ENSMUSG00000024235,Map3k8,-0.120154759,0.52200372,0.1365093391102,0.711776161382907668340180862287525087594985961914062500000000000000000000000000000,0.93401262748692648330006704782135784626007080078125000000000000000000000000000,NA,mitogen-activated protein kinase kinase kinase 8
5036,ENSMUSG00000028447,Dctn3,-0.051271106,4.49098368,0.1364459125740,0.711840137016326313101899359025992453098297119140625000000000000000000000000000000,0.93401262748692648330006704782135784626007080078125000000000000000000000000000,NA,dynactin 3
13345,ENSMUSG00000097078,Gm26566,-0.063431452,3.13829342,0.1366301429681,0.711654358407963760768666361400391906499862670898437500000000000000000000000000000,0.93401262748692648330006704782135784626007080078125000000000000000000000000000,NA,"predicted gene, 26566"
5754,ENSMUSG00000030127,Cops7a,-0.058585490,6.78405897,0.1363262593553,0.711960872122327281807940835278714075684547424316406250000000000000000000000000000,0.93408534933432940672304312101914547383785247802734375000000000000000000000000,NA,COP9 signalosome subunit 7A
1493,ENSMUSG00000018585,Atox1,0.065508472,3.25541768,0.1357451927673,0.712548050384303910398386960878269746899604797363281250000000000000000000000000000,0.93410656051648877085114008878008462488651275634765625000000000000000000000000,NA,antioxidant 1 copper chaperone
2167,ENSMUSG00000020921,Tmem101,0.065438565,3.35542168,0.1357267894959,0.712566670522109868457505399419460445642471313476562500000000000000000000000000000,0.93410656051648877085114008878008462488651275634765625000000000000000000000000,NA,transmembrane protein 101
2453,ENSMUSG00000021661,Ankra2,-0.058748502,3.40844701,0.1361217212993,0.712167399086390595641660183900967240333557128906250000000000000000000000000000000,0.93410656051648877085114008878008462488651275634765625000000000000000000000000,NA,"ankyrin repeat, family A (RFXANK-like), 2"
2579,ENSMUSG00000021951,Eef1akmt1,-0.069767596,4.10272622,0.1356193231074,0.712675431948722404307261513167759403586387634277343750000000000000000000000000000,0.93410656051648877085114008878008462488651275634765625000000000000000000000000,NA,EEF1A alpha lysine methyltransferase 1
3313,ENSMUSG00000024234,Mtpap,0.056653365,3.85738282,0.1355350100069,0.712760795337466279697480331378756090998649597167968750000000000000000000000000000,0.93410656051648877085114008878008462488651275634765625000000000000000000000000,NA,mitochondrial poly(A) polymerase
3587,ENSMUSG00000024921,Smarca2,-0.050665972,5.96447372,0.1357262452901,0.712567221162793584809946878522168844938278198242187500000000000000000000000000000,0.93410656051648877085114008878008462488651275634765625000000000000000000000000,NA,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2"
5599,ENSMUSG00000029648,Flt1,0.065905836,5.94958612,0.1358040033375,0.712488556391538296885812542313942685723304748535156250000000000000000000000000000,0.93410656051648877085114008878008462488651275634765625000000000000000000000000,NA,FMS-like tyrosine kinase 1
7554,ENSMUSG00000035840,Lysmd3,-0.070967091,2.68331949,0.1355650198632,0.712730408193322007015524377493420615792274475097656250000000000000000000000000000,0.93410656051648877085114008878008462488651275634765625000000000000000000000000,NA,"LysM, putative peptidoglycan-binding, domain containing 3"
10119,ENSMUSG00000048731,Ggnbp1,0.059215591,4.34378634,0.1357651005988,0.712527909570455086907259101280942559242248535156250000000000000000000000000000000,0.93410656051648877085114008878008462488651275634765625000000000000000000000000,NA,gametogenetin binding protein 1
11083,ENSMUSG00000057531,Dtnbp1,-0.054456371,5.30554163,0.1359633091157,0.712327472823116369937679337454028427600860595703125000000000000000000000000000000,0.93410656051648877085114008878008462488651275634765625000000000000000000000000,NA,dystrobrevin binding protein 1
12311,ENSMUSG00000074182,Znhit6,0.065728886,3.86243632,0.1359402362065,0.712350796576102118784490357938921079039573669433593750000000000000000000000000000,0.93410656051648877085114008878008462488651275634765625000000000000000000000000,NA,"zinc finger, HIT type 6"
12372,ENSMUSG00000074748,Atxn7l3b,0.051939532,4.11870332,0.1361959069795,0.712092471669129811751020042720483615994453430175781250000000000000000000000000000,0.93410656051648877085114008878008462488651275634765625000000000000000000000000,NA,ataxin 7-like 3B
581,ENSMUSG00000004610,Etfb,-0.084774387,7.68278195,0.1354381401522,0.712858909127728979093774341890821233391761779785156250000000000000000000000000000,0.93414954355367230132145550669520162045955657958984375000000000000000000000000,NA,"electron transferring flavoprotein, beta polypeptide"
4806,ENSMUSG00000027935,Rab13,-0.074749399,2.39951948,0.1352907694390,0.713008248709875891435672201623674482107162475585937500000000000000000000000000000,0.93417405396194985733870908006792888045310974121093750000000000000000000000000,NA,"RAB13, member RAS oncogene family"
5006,ENSMUSG00000028397,Kdm4c,-0.058337240,3.51229894,0.1353531277225,0.712945046056370324016882022988284006714820861816406250000000000000000000000000000,0.93417405396194985733870908006792888045310974121093750000000000000000000000000,NA,lysine (K)-specific demethylase 4C
148,ENSMUSG00000001151,Pcnt,-0.064648756,6.90934394,0.1351737257192,0.713126921936403590507325134240090847015380859375000000000000000000000000000000000,0.93418975972365014825982143520377576351165771484375000000000000000000000000000,NA,pericentrin (kendrin)
8390,ENSMUSG00000038876,Rnf146,-0.049741326,5.81830033,0.1351501097423,0.713150873770298732168271271802950650453567504882812500000000000000000000000000000,0.93418975972365014825982143520377576351165771484375000000000000000000000000000,NA,ring finger protein 146
11795,ENSMUSG00000066607,Insyn1,0.060335884,3.73980930,0.1345046171785,0.713806468176374164791297971532912924885749816894531250000000000000000000000000000,0.93496291856932911557009902026038616895675659179687500000000000000000000000000,NA,inhibitory synaptic factor 1
1889,ENSMUSG00000020358,Hnrnpab,0.061763866,7.12391773,0.1343576531589,0.713955981474624579163901216816157102584838867187500000000000000000000000000000000,0.93498066836941773338764960499247536063194274902343750000000000000000000000000,NA,heterogeneous nuclear ribonucleoprotein A/B
4322,ENSMUSG00000026755,Arpc5l,-0.055057751,6.64048609,0.1343307647734,0.713983346310187338978892057639313861727714538574218750000000000000000000000000000,0.93498066836941773338764960499247536063194274902343750000000000000000000000000,NA,"actin related protein 2/3 complex, subunit 5-like"
4410,ENSMUSG00000026927,Entr1,-0.055119162,4.16527928,0.1342985443143,0.714016141793510028534797129395883530378341674804687500000000000000000000000000000,0.93498066836941773338764960499247536063194274902343750000000000000000000000000,NA,endosome associated trafficking regulator 1
35,ENSMUSG00000000296,Tpd52l1,0.065064027,4.33299878,0.1341298085833,0.714187961792829284490835561882704496383666992187500000000000000000000000000000000,0.93510921808900870910719049788895063102245330810546875000000000000000000000000,NA,tumor protein D52-like 1
398,ENSMUSG00000002948,Map2k7,-0.056090560,6.65938851,0.1340737447762,0.714245077499953251454201108572306111454963684082031250000000000000000000000000000,0.93510921808900870910719049788895063102245330810546875000000000000000000000000,NA,mitogen-activated protein kinase kinase 7
13410,ENSMUSG00000097404,Gm10814,0.125330599,0.26140851,0.1337144858992,0.714611398822063703661910949449520558118820190429687500000000000000000000000000000,0.93550317857694786916056273184949532151222229003906250000000000000000000000000,NA,predicted gene 10814
3431,ENSMUSG00000024533,Spire1,0.059376699,3.58856332,0.1334817208748,0.714849037555120636611150075623299926519393920898437500000000000000000000000000000,0.93555736961139601692849510072846896946430206298828125000000000000000000000000,NA,spire type actin nucleation factor 1
4539,ENSMUSG00000027282,Mtch2,-0.055745945,6.58927170,0.1335433434663,0.714786101845556132161618734244257211685180664062500000000000000000000000000000000,0.93555736961139601692849510072846896946430206298828125000000000000000000000000,NA,mitochondrial carrier 2
13327,ENSMUSG00000096956,Snhg18,-0.090652804,1.62306907,0.1335852130980,0.714743349402907623968417283322196453809738159179687500000000000000000000000000000,0.93555736961139601692849510072846896946430206298828125000000000000000000000000,NA,small nucleolar RNA host gene 18
5450,ENSMUSG00000029330,Cds1,-0.157897351,1.61751529,0.1331421785398,0.715196110875789381466915983764920383691787719726562500000000000000000000000000000,0.93566738549350148002048399575869552791118621826171875000000000000000000000000,NA,CDP-diacylglycerol synthase 1
9204,ENSMUSG00000042197,Zfp451,-0.058879387,3.52851989,0.1331776077773,0.715159872406103680475553119322285056114196777343750000000000000000000000000000000,0.93566738549350148002048399575869552791118621826171875000000000000000000000000,NA,zinc finger protein 451
9768,ENSMUSG00000046080,Clec9a,0.154463733,-0.35180961,0.1330795237260,0.715260210152457776011658552306471392512321472167968750000000000000000000000000000,0.93566738549350148002048399575869552791118621826171875000000000000000000000000,NA,"C-type lectin domain family 9, member a"
10321,ENSMUSG00000050310,Rictor,-0.061169332,4.41408459,0.1333141060222,0.715020307469826477131391584407538175582885742187500000000000000000000000000000000,0.93566738549350148002048399575869552791118621826171875000000000000000000000000,NA,"RPTOR independent companion of MTOR, complex 2"
14174,ENSMUSG00000116121,Gm49486,-0.199096993,-0.89668517,0.1332042035378,0.715132672766048749224410130409523844718933105468750000000000000000000000000000000,0.93566738549350148002048399575869552791118621826171875000000000000000000000000,NA,"predicted gene, 49486"
6158,ENSMUSG00000031242,2610002M06Rik,0.063264166,3.22974737,0.1329452498964,0.715397637175954059784999117255210876464843750000000000000000000000000000000000000,0.93574977172222217891572881853790022432804107666015625000000000000000000000000,NA,RIKEN cDNA 2610002M06 gene
8914,ENSMUSG00000040811,Eml2,-0.057306864,3.66199557,0.1328901583977,0.715454045153300244308525179803837090730667114257812500000000000000000000000000000,0.93574977172222217891572881853790022432804107666015625000000000000000000000000,NA,echinoderm microtubule associated protein like 2
4143,ENSMUSG00000026313,Hdac4,0.051398060,5.40642658,0.1327109145094,0.715637664003805684664882846846012398600578308105468750000000000000000000000000000,0.93581876845409428522515327131259255111217498779296875000000000000000000000000,NA,histone deacetylase 4
11232,ENSMUSG00000059201,Lep,-0.150854977,3.93156684,0.1327342184999,0.715613783271773939986815094016492366790771484375000000000000000000000000000000000,0.93581876845409428522515327131259255111217498779296875000000000000000000000000,NA,leptin
10276,ENSMUSG00000049950,Rpp38,0.095708640,1.61433160,0.1326389144543,0.715711460968470047916412113409023731946945190429687500000000000000000000000000000,0.93582970513540475465674717270303517580032348632812500000000000000000000000000,NA,ribonuclease P/MRP 38 subunit
11260,ENSMUSG00000059447,Hadhb,-0.117612220,8.68418627,0.1322002113883,0.716161603740115726424164677155204117298126220703125000000000000000000000000000000,0.93633268641476696814152091974392533302307128906250000000000000000000000000000,NA,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta
10445,ENSMUSG00000051375,Pcdh1,0.066200914,3.55057579,0.1321101952682,0.716254071660655244890847370697883889079093933105468750000000000000000000000000000,0.93636798289677258821939176414161920547485351562500000000000000000000000000000,NA,protocadherin 1
14078,ENSMUSG00000113255,Tes3-ps,0.105057306,0.73207303,0.1319164467029,0.716453218485457954400885682844091206789016723632812500000000000000000000000000000,0.93654272285705320033599718954064883291721343994140625000000000000000000000000,NA,"testis derived transcript 3, pseudogene"
13437,ENSMUSG00000097585,E230029C05Rik,0.141971635,0.45656528,0.1317910611108,0.716582185838420260282077833835501223802566528320312500000000000000000000000000000,0.93662570113883081290850896039046347141265869140625000000000000000000000000000,NA,RIKEN cDNA E230029C05 gene
12694,ENSMUSG00000081400,Gm13680,0.136093336,-0.02655232,0.1316306107183,0.716747320968924572781588722136802971363067626953125000000000000000000000000000000,0.93675593388445210774051474800216965377330780029296875000000000000000000000000,NA,predicted gene 13680
666,ENSMUSG00000005474,Myl10,0.230402980,0.38070954,0.1315433406022,0.716837186971744588781518814357696101069450378417968750000000000000000000000000000,0.93678777851515826480266468934132717549800872802734375000000000000000000000000,NA,"myosin, light chain 10, regulatory"
70,ENSMUSG00000000568,Hnrnpd,0.050276906,5.74276334,0.1296217864191,0.718824506379367678121639073651749640703201293945312500000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,heterogeneous nuclear ribonucleoprotein D
119,ENSMUSG00000001017,Chtop,0.054409152,6.69205400,0.1302040247148,0.718220592857883310955458000535145401954650878906250000000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,chromatin target of PRMT1
287,ENSMUSG00000002104,Rapsn,-0.050252171,4.59822208,0.1308812084350,0.717520115909105471452278379729250445961952209472656250000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,receptor-associated protein of the synapse
352,ENSMUSG00000002635,Pdcd2l,-0.061258707,3.56589328,0.1294637191191,0.718988722470732644076463202509330585598945617675781250000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,programmed cell death 2-like
1820,ENSMUSG00000020218,Wif1,0.157195701,2.22952771,0.1302432382657,0.718179974380889318830156753392657265067100524902343750000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,Wnt inhibitory factor 1
1967,ENSMUSG00000020516,Rps6kb1,0.052849280,5.13567720,0.1310227932508,0.717373920131906150920997333741979673504829406738281250000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,"ribosomal protein S6 kinase, polypeptide 1"
2052,ENSMUSG00000020691,Mettl2,-0.069998159,2.58395583,0.1295419701934,0.718907413298411901436679727339651435613632202148437500000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,methyltransferase like 2
2506,ENSMUSG00000021771,Vdac2,-0.064854111,8.03575190,0.1303685491644,0.718050220209390466230559013638412579894065856933593750000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,voltage-dependent anion channel 2
2867,ENSMUSG00000022568,Scrib,-0.048535486,4.99288074,0.1296942192854,0.718749293675755906996016619814326986670494079589843750000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,scribbled planar cell polarity
3279,ENSMUSG00000024164,C3,-0.061517389,5.94164064,0.1300913926529,0.718337298709568528032320955389877781271934509277343750000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,complement component 3
3305,ENSMUSG00000024217,Snrpc,-0.053272002,4.68163286,0.1296605318871,0.718784270981031592206988989346427842974662780761718750000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,U1 small nuclear ribonucleoprotein C
3905,ENSMUSG00000025738,Fbxl16,-0.101609992,1.29774133,0.1295222782243,0.718927872228704023527257049863692373037338256835937500000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,F-box and leucine-rich repeat protein 16
5088,ENSMUSG00000028560,Usp1,0.055510424,4.18205251,0.1304428499222,0.717973318181940656224071517499396577477455139160156250000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,ubiquitin specific peptidase 1
5776,ENSMUSG00000030214,Plbd1,0.135361405,4.35082757,0.1305891440178,0.717821974665146744776222931250231340527534484863281250000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,phospholipase B domain containing 1
5896,ENSMUSG00000030545,Pex11a,-0.068022435,4.14585373,0.1308830396664,0.717518224469694709810596577881369739770889282226562500000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,peroxisomal biogenesis factor 11 alpha
6631,ENSMUSG00000032324,Tspan3,0.055217108,6.50535122,0.1305632849785,0.717848719267810131405838092177873477339744567871093750000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,tetraspanin 3
6634,ENSMUSG00000032330,Cox7a2,0.062741454,6.74437369,0.1297627119235,0.718678194241561540955842701805522665381431579589843750000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,cytochrome c oxidase subunit 7A2
6639,ENSMUSG00000032338,Hcn4,0.110605103,1.07018186,0.1294674795677,0.718984814426858021008115429140161722898483276367187500000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,"hyperpolarization-activated, cyclic nucleotide-gated K+ 4"
7101,ENSMUSG00000033965,Slc16a2,0.085276298,2.66072895,0.1298117990462,0.718627251926676979820740598370321094989776611328125000000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,"solute carrier family 16 (monocarboxylic acid transporters), member 2"
7194,ENSMUSG00000034308,Sdr42e1,-0.158490261,-0.61708436,0.1298065093284,0.718632741040225897499738039186922833323478698730468750000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,"short chain dehydrogenase/reductase family 42E, member 1"
8068,ENSMUSG00000037896,Rcor1,-0.055811943,3.82354944,0.1295842351348,0.718863508155070940475184215756598860025405883789062500000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,REST corepressor 1
9033,ENSMUSG00000041372,B4galnt3,0.123266220,0.23981242,0.1302060604093,0.718218484059263251317872800427721813321113586425781250000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,"beta-1,4-N-acetyl-galactosaminyl transferase 3"
9172,ENSMUSG00000042042,Csgalnact2,0.051108778,5.41136046,0.1298554465987,0.718581963903733300647047599341021850705146789550781250000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,chondroitin sulfate N-acetylgalactosaminyltransferase 2
9514,ENSMUSG00000044134,Pheta1,-0.062789794,3.08958617,0.1305557315365,0.717856531948511511487254210805986076593399047851562500000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,PH domain containing endocytic trafficking adaptor 1
9546,ENSMUSG00000044340,Phlpp1,-0.054114486,3.95641756,0.1305975913337,0.717813238712873502578304396593011915683746337890625000000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,PH domain and leucine rich repeat protein phosphatase 1
9572,ENSMUSG00000044533,Rps2,0.072435807,8.81635897,0.1308146164802,0.717588907471170434071439103718148544430732727050781250000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,ribosomal protein S2
10183,ENSMUSG00000049285,Mblac1,-0.147969340,0.13534692,0.1308052198139,0.717598616113898968293938196438830345869064331054687500000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,metallo-beta-lactamase domain containing 1
11969,ENSMUSG00000069520,Tmem19,-0.054077309,4.10978799,0.1307718644855,0.717633082049084491949031416879734024405479431152343750000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,transmembrane protein 19
13284,ENSMUSG00000095597,Rps7-ps3,-0.052705728,4.36657823,0.1296941580027,0.718749357300355717903528329770779237151145935058593750000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,"ribosomal protein S7, pseudogene 3"
13936,ENSMUSG00000109398,Gm3854,0.181529838,-0.54423771,0.1311875725532,0.717203886946849111794222153548616915941238403320312500000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,predicted gene 3854
13961,ENSMUSG00000109926,Gm45808,-0.123484421,0.80180331,0.1301100939510,0.718317917052104348840657621622085571289062500000000000000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,predicted gene 45808
14190,ENSMUSG00000116597,Gm536,-0.120995001,0.18878207,0.1313184801158,0.717068891561908006160308559628902003169059753417968750000000000000000000000000000,0.93686012288414877158260196665651164948940277099609375000000000000000000000000,NA,predicted gene 536
2025,ENSMUSG00000020644,Id2,-0.123611671,0.81578379,0.1292576563737,0.719202971128979351433940792048815637826919555664062500000000000000000000000000000,0.93703289706486636578830484722857363522052764892578125000000000000000000000000,NA,inhibitor of DNA binding 2
2031,ENSMUSG00000020652,Cenpo,0.084907314,1.95810464,0.1292101881238,0.719252352396735017414641788491280749440193176269531250000000000000000000000000000,0.93703289706486636578830484722857363522052764892578125000000000000000000000000,NA,centromere protein O
5007,ENSMUSG00000028398,Dmac1,0.052894974,4.36485040,0.1290462286673,0.719422998416431425106054575735470280051231384277343750000000000000000000000000000,0.93708449210854305455598023399943485856056213378906250000000000000000000000000,NA,distal membrane arm assembly complex 1
