,Ensembl,Symbol,s22mo_AR_M-s22mo_C_M_logFC,s22mo_AR_M-s22mo_C_M_logCPM,s22mo_AR_M-s22mo_C_M_LR,s22mo_AR_M-s22mo_C_M_PValue,s22mo_AR_M-s22mo_C_M_FDR,s22mo_AR_M-s22mo_C_M_Status,Description
12066,ENSMUSG00000069114,Zbtb10,0.037335623,3.0394238,0.052604165315,0.81859224752395365,0.998859716387,NA,zinc finger and BTB domain containing 10
12067,ENSMUSG00000069117,Rps18-ps6,0.020581684,5.4707041,0.043195582933,0.83535743558732145,0.998859716387,NA,"ribosomal protein S18, pseudogene 6"
12068,ENSMUSG00000069135,Cep43,0.024622255,4.2932672,0.036595275651,0.84829140952115334,0.998859716387,NA,centrosomal protein 43
12069,ENSMUSG00000069171,Nr2f1,-0.363399303,-0.5710058,0.653938014406,0.41870824533904838,0.998859716387,NA,"nuclear receptor subfamily 2, group F, member 1"
12070,ENSMUSG00000069184,Zfp72,-0.207701491,1.4467208,0.653199754639,0.41897100151338157,0.998859716387,NA,zinc finger protein 72
12071,ENSMUSG00000069206,Zfp874a,-0.001244579,2.3519556,0.000052710542,0.99420724731822174,0.998859716387,NA,zinc finger protein 874a
12072,ENSMUSG00000069208,Zfp825,0.344095934,2.0447495,2.871539178706,0.09015860769126283,0.998859716387,NA,zinc finger protein 825
12073,ENSMUSG00000069237,Fam8a1,0.063206856,5.5673837,0.399922997289,0.52712902694426111,0.998859716387,NA,"family with sequence similarity 8, member A1"
12074,ENSMUSG00000069255,Dusp22,-0.086124202,5.0677621,0.726700149687,0.39395489402985640,0.998859716387,NA,dual specificity phosphatase 22
12075,ENSMUSG00000069372,Ctxn3,0.275592103,6.0557790,4.321988579671,0.03762293067947003,0.998859716387,NA,cortexin 3
12076,ENSMUSG00000069495,Epc2,0.130507280,4.5581504,1.760901854652,0.18451206610402218,0.998859716387,NA,enhancer of polycomb homolog 2
12077,ENSMUSG00000069515,Lyz1,-0.185592388,1.1555495,0.246112958346,0.61982546026103680,0.998859716387,NA,lysozyme 1
12078,ENSMUSG00000069516,Lyz2,-0.112724389,5.5413796,0.970305232774,0.32460406652971252,0.998859716387,NA,lysozyme 2
12079,ENSMUSG00000069520,Tmem19,-0.017336449,4.2660398,0.029395817578,0.86386830283401583,0.998859716387,NA,transmembrane protein 19
12080,ENSMUSG00000069539,Scyl2,-0.138719960,4.1792027,1.793464711956,0.18050459160714419,0.998859716387,NA,SCY1-like 2 (S. cerevisiae)
12081,ENSMUSG00000069565,Dazap1,-0.076265018,4.8551258,0.551098835739,0.45786905776080222,0.998859716387,NA,DAZ associated protein 1
12082,ENSMUSG00000069601,Ank3,-0.088472701,6.6445363,1.050599537356,0.30536904843752527,0.998859716387,NA,"ankyrin 3, epithelial"
12083,ENSMUSG00000069607,Cd300ld3,-0.513504442,-0.1689589,1.438214154678,0.23042854775997776,0.998859716387,NA,CD300 molecule like family member D3
12084,ENSMUSG00000069631,Strada,0.130183483,3.5291353,0.664386762894,0.41501550950726546,0.998859716387,NA,STE20-related kinase adaptor alpha
12085,ENSMUSG00000069633,Pex11g,-0.072865801,1.9759735,0.138233715498,0.71004329024045021,0.998859716387,NA,peroxisomal biogenesis factor 11 gamma
12087,ENSMUSG00000069670,Nkain2,0.516919259,-0.8229349,1.176624038563,0.27804434732858735,0.998859716387,NA,Na+/K+ transporting ATPase interacting 2
12089,ENSMUSG00000069682,Gm10275,-0.017990945,1.9282999,0.007879346851,0.92926812932645053,0.998859716387,NA,predicted pseudogene 10275
12090,ENSMUSG00000069727,Zfp975,0.068002100,1.8799692,0.112265267795,0.73757975363779360,0.998859716387,NA,zinc finger protein 975
12091,ENSMUSG00000069729,Arid1b,0.055089365,5.7904719,0.336826511277,0.56166677268142295,0.998859716387,NA,AT rich interactive domain 1B (SWI-like)
12092,ENSMUSG00000069744,Psmb3,0.034529297,6.1485462,0.166087536547,0.68361260657773337,0.998859716387,NA,"proteasome (prosome, macropain) subunit, beta type 3"
12094,ENSMUSG00000069769,Msi2,0.016106111,6.0237653,0.027474037096,0.86835138220265684,0.998859716387,NA,musashi RNA-binding protein 2
12095,ENSMUSG00000069792,Wfdc17,-0.148796233,0.1660427,0.123374476982,0.72540302919834132,0.998859716387,NA,WAP four-disulfide core domain 17
12096,ENSMUSG00000069806,Cacng7,0.013626086,3.3951945,0.009830213186,0.92102121264286718,0.998859716387,NA,"calcium channel, voltage-dependent, gamma subunit 7"
12097,ENSMUSG00000069808,Tlcd3a,-0.019415137,2.6910171,0.014651672805,0.90365610960630238,0.998859716387,NA,TLC domain containing 3A
12098,ENSMUSG00000069833,Ahnak,0.011742578,9.0608662,0.018023617275,0.89320325565872438,0.998859716387,NA,AHNAK nucleoprotein (desmoyokin)
12099,ENSMUSG00000069835,Sat2,0.140281547,1.3839297,0.459144629653,0.49802400314758027,0.998859716387,NA,spermidine/spermine N1-acetyl transferase 2
12100,ENSMUSG00000069844,Sco1,0.082732729,2.4367710,0.221950999329,0.63755735886289511,0.998859716387,NA,SCO1 cytochrome c oxidase assembly protein
12101,ENSMUSG00000069874,Irgm2,-0.064804528,3.6493308,0.137239677075,0.71104071475767872,0.998859716387,NA,immunity-related GTPase family M member 2
12102,ENSMUSG00000069892,9930111J21Rik2,-0.241375905,2.0225500,1.373757269452,0.24116738038357260,0.998859716387,NA,RIKEN cDNA 9930111J21 gene 2
12103,ENSMUSG00000069893,9930111J21Rik1,-0.140137240,0.2484710,0.106762978355,0.74385997062878018,0.998859716387,NA,RIKEN cDNA 9930111J21 gene 1
12104,ENSMUSG00000069895,Atxn1l,-0.015005976,4.5925755,0.025395268604,0.87338609438028869,0.998859716387,NA,ataxin 1-like
12105,ENSMUSG00000069899,Gm12166,0.463897634,-0.5708896,1.046325779140,0.30635481304906936,0.998859716387,NA,predicted gene 12166
12106,ENSMUSG00000069917,Hba-a2,-0.662344828,6.9084109,4.118236269027,0.04242328475301484,0.998859716387,NA,"hemoglobin alpha, adult chain 2"
12107,ENSMUSG00000069919,Hba-a1,-0.771200272,7.6870975,5.958876090680,0.01464337289765713,0.998859716387,NA,"hemoglobin alpha, adult chain 1"
12108,ENSMUSG00000069920,B3gnt9,-0.128009994,2.4131890,0.530828137758,0.46625890115936675,0.998859716387,NA,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9"
12109,ENSMUSG00000069972,Rps13-ps2,0.054669843,1.6450709,0.061507798989,0.80412848077162014,0.998859716387,NA,"ribosomal protein S13, pseudogene 2"
12110,ENSMUSG00000070002,Ell,-0.126523353,4.3874054,0.935613491093,0.33340849853107918,0.998859716387,NA,elongation factor RNA polymerase II
12111,ENSMUSG00000070003,Ssbp4,0.092292504,3.5032900,0.640441239381,0.42355106316490476,0.998859716387,NA,single stranded DNA binding protein 4
12112,ENSMUSG00000070031,Sp140,0.057717437,0.9473397,0.055031587357,0.81452842897426814,0.998859716387,NA,Sp140 nuclear body protein
12113,ENSMUSG00000070034,Sp110,-0.136299658,1.1702346,0.187490625565,0.66501340614478011,0.998859716387,NA,Sp110 nuclear body protein
12114,ENSMUSG00000070044,Fam149a,0.316590661,1.2343312,2.125749678833,0.14484189673781317,0.998859716387,NA,"family with sequence similarity 149, member A"
12115,ENSMUSG00000070047,Fat1,-0.177205372,2.6595261,0.731814254952,0.39229574924534971,0.998859716387,NA,FAT atypical cadherin 1
12116,ENSMUSG00000070056,Mfhas1,-0.166949409,2.2158436,0.911315052091,0.33976573733038840,0.998859716387,NA,malignant fibrous histiocytoma amplified sequence 1
12117,ENSMUSG00000070282,3000002C10Rik,0.441476191,-0.6250786,1.180763360540,0.27720064531478927,0.998859716387,NA,RIKEN cDNA 3000002C10 gene
12118,ENSMUSG00000070283,Ndufaf3,-0.196907477,3.3868727,2.450279053754,0.11750397698794583,0.998859716387,NA,NADH:ubiquinone oxidoreductase complex assembly factor 3
12119,ENSMUSG00000070284,Gmppb,-0.210061231,3.2850826,2.877973835150,0.08979894959681435,0.998859716387,NA,GDP-mannose pyrophosphorylase B
12120,ENSMUSG00000070287,Slc35g2,0.199234338,-0.7405694,0.210510666882,0.64636744270146762,0.998859716387,NA,"solute carrier family 35, member G2"
12121,ENSMUSG00000070304,Scn2b,0.236345685,0.3089331,0.532265301001,0.46565603391758820,0.998859716387,NA,"sodium channel, voltage-gated, type II, beta"
12122,ENSMUSG00000070305,Mpzl3,0.248000377,2.2064413,1.805161735915,0.17908971672180254,0.998859716387,NA,myelin protein zero-like 3
12123,ENSMUSG00000070315,4930581F22Rik,-0.279228940,0.4203894,0.752187061106,0.38578467648243553,0.998859716387,NA,RIKEN cDNA 4930581F22 gene
12124,ENSMUSG00000070319,Eif3g,0.026030132,5.8826199,0.080106690908,0.77715287866130278,0.998859716387,NA,"eukaryotic translation initiation factor 3, subunit G"
12125,ENSMUSG00000070327,Rnf213,-0.055916336,4.1895765,0.120662750760,0.72831679163005603,0.998859716387,NA,ring finger protein 213
12126,ENSMUSG00000070343,Gm10288,0.029183311,1.6709182,0.021798427602,0.88262459229695389,0.998859716387,NA,predicted gene 10288
12127,ENSMUSG00000070348,Ccnd1,-0.084059049,2.7097599,0.243155590695,0.62193621328774007,0.998859716387,NA,cyclin D1
12128,ENSMUSG00000070369,Itgad,-0.355449159,-0.2247678,0.286451150570,0.59250374366869940,0.998859716387,NA,"integrin, alpha D"
12129,ENSMUSG00000070371,Prss36,-0.081656201,2.1499753,0.161096395290,0.68814909202582875,0.998859716387,NA,"protease, serine 36"
12130,ENSMUSG00000070372,Capza1,0.031892078,4.0721630,0.089033207412,0.76540984875864981,0.998859716387,NA,"capping protein (actin filament) muscle Z-line, alpha 1"
12131,ENSMUSG00000070385,Ampd1,0.108274740,9.6050884,1.203381175189,0.27264693611343466,0.998859716387,NA,adenosine monophosphate deaminase 1
12132,ENSMUSG00000070392,Gm20634,-0.153470916,3.2022942,0.890678040441,0.34529363152398790,0.998859716387,NA,predicted gene 20634
12133,ENSMUSG00000070394,Tmem256,0.009341983,4.5981490,0.009069785551,0.92412783537258103,0.998859716387,NA,transmembrane protein 256
12134,ENSMUSG00000070420,Zscan25,0.149105990,2.8053150,0.983720528486,0.32128199056073325,0.998859716387,NA,zinc finger and SCAN domain containing 25
12135,ENSMUSG00000070423,Olfr558,-0.003537067,1.2138989,0.000244214023,0.98753168735340102,0.998859716387,NA,olfactory receptor 558
12136,ENSMUSG00000070424,Art5,0.062111092,5.0175408,0.291774524934,0.58908561074249532,0.998859716387,NA,ADP-ribosyltransferase 5
12137,ENSMUSG00000070425,Xntrpc,0.534708050,1.1925744,2.091815873516,0.14808995648593384,0.998859716387,NA,"Xndc1-transient receptor potential cation channel, subfamily C, member 2 readthrough"
12138,ENSMUSG00000070426,Rnf121,0.043905732,4.7049850,0.217064897716,0.64128547734696706,0.998859716387,NA,ring finger protein 121
12139,ENSMUSG00000070427,Il18bp,-0.419441804,0.1553602,1.802158199853,0.17945179787645621,0.998859716387,NA,interleukin 18 binding protein
12140,ENSMUSG00000070436,Serpinh1,-0.052622193,5.1808362,0.295934880793,0.58644218072884435,0.998859716387,NA,"serine (or cysteine) peptidase inhibitor, clade H, member 1"
12141,ENSMUSG00000070461,9230112E08Rik,0.049132050,2.6501816,0.093857806031,0.75932887505879820,0.998859716387,NA,RIKEN cDNA 9230112E08 gene
12142,ENSMUSG00000070462,Tlnrd1,-0.069272997,2.6823282,0.201711555408,0.65334286029794542,0.998859716387,NA,talin rod domain containing 1
12143,ENSMUSG00000070469,Adamtsl3,0.132432910,2.5785224,0.540081479852,0.46239896052344553,0.998859716387,NA,ADAMTS-like 3
12144,ENSMUSG00000070476,Fam217b,-0.013442556,1.9383554,0.005132914084,0.94288493789181849,0.998859716387,NA,"family with sequence similarity 217, member B"
12145,ENSMUSG00000070490,Gm10293,-0.084171530,-0.6626141,0.039607243321,0.84225047428163724,0.998859716387,NA,predicted pseudogene 10293
12146,ENSMUSG00000070493,Chchd2,-0.044239686,8.5936491,0.270355025378,0.60309371768456543,0.998859716387,NA,coiled-coil-helix-coiled-coil-helix domain containing 2
12147,ENSMUSG00000070498,Tmem132b,0.015410398,3.0670258,0.002616091886,0.95920779022364000,0.998859716387,NA,transmembrane protein 132B
12148,ENSMUSG00000070509,Rgma,-0.008173904,4.7609726,0.005153500978,0.94277071128951795,0.998859716387,NA,repulsive guidance molecule family member A
12149,ENSMUSG00000070520,Nsmce3,-0.064195048,3.3721162,0.239193687227,0.62478908374684428,0.998859716387,NA,"NSE3 homolog, SMC5-SMC6 complex component"
12150,ENSMUSG00000070544,Top1,0.042193146,5.3953063,0.171246454248,0.67900641194893363,0.998859716387,NA,topoisomerase (DNA) I
12151,ENSMUSG00000070547,Mrgprb1,0.052018653,0.3566548,0.024623633244,0.87530853313945434,0.998859716387,NA,"MAS-related GPR, member B1"
12152,ENSMUSG00000070565,Rasal2,-0.046236325,3.4079029,0.141476961802,0.70681710500658246,0.998859716387,NA,RAS protein activator like 2
12153,ENSMUSG00000070576,Mn1,-0.064338574,5.8300829,0.297309764257,0.58557389297119844,0.998859716387,NA,meningioma 1
12154,ENSMUSG00000070577,Gm572,0.027971612,1.6478351,0.016700871713,0.89717419284240907,0.998859716387,NA,predicted gene 572
12155,ENSMUSG00000070583,Fv1,0.061679780,1.1714840,0.051202289521,0.82098425223765448,0.998859716387,NA,Friend virus susceptibility 1
12156,ENSMUSG00000070604,Vsig10l,0.607625070,0.8773149,5.590335565861,0.01805983609022905,0.998859716387,NA,V-set and immunoglobulin domain containing 10 like
12157,ENSMUSG00000070610,Gm13127,-0.287495586,-0.0158522,0.763334626402,0.38228697035832526,0.998859716387,NA,predicted gene 13127
12158,ENSMUSG00000070639,Lrrc8b,0.063461753,2.3563353,0.129328247372,0.71912955417567459,0.998859716387,NA,"leucine rich repeat containing 8 family, member B"
12159,ENSMUSG00000070643,Sox13,-0.078188198,3.5408497,0.372179102882,0.54181885981947442,0.998859716387,NA,SRY (sex determining region Y)-box 13
12160,ENSMUSG00000070697,Utp3,-0.081848947,5.1229582,0.759284205720,0.38355262148871527,0.998859716387,NA,UTP3 small subunit processome component
12161,ENSMUSG00000070699,Sars2,0.025630985,3.7838074,0.048919394848,0.82495438916516273,0.998859716387,NA,seryl-aminoacyl-tRNA synthetase 2
12162,ENSMUSG00000070705,Eid2b,0.004364934,2.7740216,0.000846369310,0.97679087560890898,0.998859716387,NA,EP300 interacting inhibitor of differentiation 2B
12163,ENSMUSG00000070709,Zfp974,-0.010491351,1.4901604,0.002413025525,0.96082162787776249,0.998859716387,NA,zinc finger protein 974
12164,ENSMUSG00000070713,Hmgn2-ps,0.025022433,1.5070799,0.009075072064,0.92410579354826916,0.998859716387,NA,"high mobility group nucleosomal binding domain 2, pseudogene"
12165,ENSMUSG00000070720,Tmem200b,-0.247646418,1.5656021,0.742236525722,0.38894537978090665,0.998859716387,NA,transmembrane protein 200B
12166,ENSMUSG00000070729,Gm12966,0.444125367,-0.6249637,1.097214801184,0.29487815250891486,0.998859716387,NA,predicted gene 12966
12167,ENSMUSG00000070730,Rmdn3,0.054908565,2.6519201,0.125001605123,0.72367190838529627,0.998859716387,NA,regulator of microtubule dynamics 3
12168,ENSMUSG00000070733,Fryl,0.070806565,4.6945199,0.385547051345,0.53464939743753170,0.998859716387,NA,FRY like transcription coactivator
12169,ENSMUSG00000070737,Tmem35b,0.894119192,-0.6816246,4.566749940451,0.03259835432994626,0.998859716387,NA,transmembrane protein 35B
12170,ENSMUSG00000070738,Dgkd,0.009966453,5.6729749,0.012397482295,0.91134357973645408,0.998859716387,NA,"diacylglycerol kinase, delta"
12171,ENSMUSG00000070780,Rbm47,-0.225603464,-1.0033280,0.170330875653,0.67981791531539482,0.998859716387,NA,RNA binding motif protein 47
12172,ENSMUSG00000070802,Pnma8b,0.004284942,0.3748533,0.000191162198,0.98896868635442381,0.998859716387,NA,PNMA family member 8B
12173,ENSMUSG00000070803,Cited4,0.334313490,3.0851939,3.713627910573,0.05396996521512756,0.998859716387,NA,"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4"
12174,ENSMUSG00000070808,Bicra,0.237404887,3.2949413,3.238386074993,0.07193146430377977,0.998859716387,NA,BRD4 interacting chromatin remodeling complex associated protein
12175,ENSMUSG00000070814,Zswim9,0.013456191,5.0265036,0.019221700119,0.88973277911966298,0.998859716387,NA,zinc finger SWIM-type containing 9
12176,ENSMUSG00000070822,Zscan18,0.273206615,-0.0044685,0.431407664475,0.51129903593080472,0.998859716387,NA,zinc finger and SCAN domain containing 18
12177,ENSMUSG00000070867,Trabd2b,0.003332363,1.8116239,0.000195663374,0.98883957665960587,0.998859716387,NA,TraB domain containing 2B
12178,ENSMUSG00000070871,Ccnyl1,0.171973065,4.4310748,2.407317582796,0.12076914926117102,0.998859716387,NA,cyclin Y-like 1
12179,ENSMUSG00000070883,Ccdc173,0.255098970,-0.3708641,0.427936577270,0.51300317911216897,0.998859716387,NA,coiled-coil domain containing 173
12180,ENSMUSG00000070923,Klhl9,-0.050113347,5.5202579,0.309725078445,0.57784893718903063,0.998859716387,NA,kelch-like 9
12181,ENSMUSG00000070934,Rraga,-0.135480747,5.4364142,2.052350643431,0.15197139500793094,0.998859716387,NA,Ras-related GTP binding A
12182,ENSMUSG00000070939,Tgfbrap1,-0.078831464,4.8495748,0.616777514315,0.43224730856044608,0.998859716387,NA,"transforming growth factor, beta receptor associated protein 1"
12183,ENSMUSG00000070942,Il1rl2,-0.448552721,0.7122585,2.159306546459,0.14170863030158759,0.998859716387,NA,interleukin 1 receptor-like 2
12184,ENSMUSG00000070953,Rabepk,-0.339941875,2.5467764,4.371879817502,0.03653666446182360,0.998859716387,NA,Rab9 effector protein with kelch motifs
12185,ENSMUSG00000070972,Dnajc25,-0.059001551,3.6594891,0.249725713720,0.61726827708138676,0.998859716387,NA,DnaJ heat shock protein family (Hsp40) member C25
12186,ENSMUSG00000071001,Hrct1,-0.415743496,1.2941593,2.496547124049,0.11409620474002416,0.998859716387,NA,histidine rich carboxyl terminus 1
12187,ENSMUSG00000071014,Ndufb6,-0.043980080,6.4555820,0.269076866922,0.60395169092964907,0.998859716387,NA,NADH:ubiquinone oxidoreductase subunit B6
12188,ENSMUSG00000071041,Impdh2-ps,-0.122076529,0.6595468,0.209973422023,0.64678823634492755,0.998859716387,NA,"inosine monophosphate dehydrogenase 2, pseudogene"
12189,ENSMUSG00000071042,Rasgrp3,0.059827280,5.2721190,0.447329233413,0.50360599507749171,0.998859716387,NA,"RAS, guanyl releasing protein 3"
12190,ENSMUSG00000071054,Safb,-0.068794637,5.9554458,0.524282239371,0.46902069489633569,0.998859716387,NA,scaffold attachment factor B
12191,ENSMUSG00000071064,Zfp827,-0.412281066,2.1222890,4.453678501261,0.03482615249543267,0.998859716387,NA,zinc finger protein 827
12192,ENSMUSG00000071072,Ptges3,-0.078557642,5.2425077,0.699753002215,0.40286670152389209,0.998859716387,NA,prostaglandin E synthase 3
12193,ENSMUSG00000071074,Yipf3,-0.080500657,5.2557889,0.683219777348,0.40848020545111952,0.998859716387,NA,"Yip1 domain family, member 3"
12194,ENSMUSG00000071076,Jund,-0.288686609,5.8311093,6.402585407705,0.01139542972752606,0.998859716387,NA,jun D proto-oncogene
12195,ENSMUSG00000071078,Nr2c2ap,-0.232852251,2.2761385,1.365110731314,0.24265370726494287,0.998859716387,NA,nuclear receptor 2C2-associated protein
12196,ENSMUSG00000071103,1700029J07Rik,0.187785226,0.2186148,0.303755075472,0.58153784620971571,0.998859716387,NA,RIKEN cDNA 1700029J07 gene
12197,ENSMUSG00000071172,Srsf3,-0.097806923,5.9801734,1.125710450250,0.28869216056436864,0.998859716387,NA,serine and arginine-rich splicing factor 3
12198,ENSMUSG00000071176,Arhgef10,-0.212205691,3.5991183,2.639915869374,0.10420906222613208,0.998859716387,NA,Rho guanine nucleotide exchange factor (GEF) 10
12199,ENSMUSG00000071180,Smim15,0.158501783,3.6425603,1.986742591720,0.15868188715224799,0.998859716387,NA,small integral membrane protein 15
12200,ENSMUSG00000071181,3830408C21Rik,0.320081642,-0.4842613,0.588960159956,0.44282150033104350,0.998859716387,NA,RIKEN cDNA 3830408C21 gene
12201,ENSMUSG00000071226,Cecr2,-0.031299076,3.7817202,0.060197304605,0.80618436391955617,0.998859716387,NA,"CECR2, histone acetyl-lysine reader"
12202,ENSMUSG00000071252,2210408I21Rik,-0.036288526,0.8644523,0.020289667805,0.88673104341910935,0.998859716387,NA,RIKEN cDNA 2210408I21 gene
12203,ENSMUSG00000071253,Slc25a16,-0.001605004,5.0222483,0.000284046681,0.98655334193807243,0.998859716387,NA,"solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16"
12204,ENSMUSG00000071256,Zfp213,0.004298254,2.1638128,0.000497896595,0.98219780303893600,0.998859716387,NA,zinc finger protein 213
12205,ENSMUSG00000071266,Zfp946,0.141316221,2.5996457,0.564945317011,0.45227453330544265,0.998859716387,NA,zinc finger protein 946
12206,ENSMUSG00000071267,Zfp942,0.224363729,2.5955451,1.608116641174,0.20475674648947845,0.998859716387,NA,zinc finger protein 942
12207,ENSMUSG00000071281,Zfp65,-0.004416833,2.1392601,0.000653550545,0.97960459429551594,0.998859716387,NA,zinc finger protein 65
12208,ENSMUSG00000071291,Zfp58,0.131716046,1.4162016,0.301710163269,0.58281228309714073,0.998859716387,NA,zinc finger protein 58
12209,ENSMUSG00000071302,2610044O15Rik8,0.071924981,3.7916821,0.333333869750,0.56370254789630470,0.998859716387,NA,RIKEN cDNA 2610044O15 gene
12210,ENSMUSG00000071317,Bves,0.069924634,5.9804142,0.432621578467,0.51070537547417927,0.998859716387,NA,blood vessel epicardial substance
12211,ENSMUSG00000071335,Mfsd4b3-ps,-0.058374345,1.3889426,0.072822909168,0.78727011427092797,0.998859716387,NA,"major facilitator superfamily domain containing 4B3, pseudogene"
12212,ENSMUSG00000071337,Tia1,-0.000760483,4.4546500,0.000045459321,0.99462042156239050,0.998859716387,NA,cytotoxic granule-associated RNA binding protein 1
12213,ENSMUSG00000071342,Lsmem1,0.240520222,4.4742726,3.664012641073,0.05559957699958756,0.998859716387,NA,leucine-rich single-pass membrane protein 1
12214,ENSMUSG00000071347,C1qtnf9,0.023305080,4.0610044,0.047824512782,0.82689297011111373,0.998859716387,NA,C1q and tumor necrosis factor related protein 9
12215,ENSMUSG00000071350,Setdb2,0.103925261,1.8302746,0.223706910613,0.63622983874014083,0.998859716387,NA,"SET domain, bifurcated 2"
12216,ENSMUSG00000071359,Tbpl1,0.026423610,3.6747369,0.034894234818,0.85181745779301032,0.998859716387,NA,TATA box binding protein-like 1
12217,ENSMUSG00000071369,Map3k5,-0.219582635,3.3546190,2.558100892536,0.10973032698358234,0.998859716387,NA,mitogen-activated protein kinase kinase kinase 5
12219,ENSMUSG00000071415,Rpl23,0.038074539,7.6402778,0.201959155422,0.65314409793908157,0.998859716387,NA,ribosomal protein L23
12220,ENSMUSG00000071451,Psmg4,-0.159584359,2.7348657,0.988528522874,0.32010228247211814,0.998859716387,NA,"proteasome (prosome, macropain) assembly chaperone 4"
12221,ENSMUSG00000071454,Dtnb,0.423755638,1.0023913,2.990105962338,0.08377468648604318,0.998859716387,NA,"dystrobrevin, beta"
12222,ENSMUSG00000071456,1110002L01Rik,0.116759748,3.5676444,0.944617993213,0.33109303491738068,0.998859716387,NA,RIKEN cDNA 1110002L01 gene
12223,ENSMUSG00000071477,Zfp777,0.015833424,4.6891232,0.028647368906,0.86559580542482994,0.998859716387,NA,zinc finger protein 777
12224,ENSMUSG00000071497,Nutf2-ps1,-0.048524131,1.5777643,0.041605227651,0.83837413287968987,0.998859716387,NA,"nuclear transport factor 2, pseudogene 1"
12225,ENSMUSG00000071528,Atp5md,-0.091591761,7.2794243,1.237934020414,0.26586959026701251,0.998859716387,NA,ATP synthase membrane subunit DAPIT
12226,ENSMUSG00000071532,Gm10335,0.134449837,1.6372173,0.025898890696,0.87214749171742478,0.998859716387,NA,predicted gene 10335
12227,ENSMUSG00000071533,Pcnp,0.062135844,5.5538209,0.452046530862,0.50136468835362413,0.998859716387,NA,PEST proteolytic signal containing nuclear protein
12228,ENSMUSG00000071540,3425401B19Rik,0.217791165,9.0645257,5.692953325570,0.01703316524636772,0.998859716387,NA,RIKEN cDNA 3425401B19 gene
12229,ENSMUSG00000071547,Nt5dc2,0.283696086,0.0555715,0.561414419374,0.45369091226901792,0.998859716387,NA,5'-nucleotidase domain containing 2
12230,ENSMUSG00000071573,Rnls,-0.119647673,2.6166761,0.485665128933,0.48586738993128353,0.998859716387,NA,"renalase, FAD-dependent amine oxidase"
12231,ENSMUSG00000071604,Fam189a2,0.001247696,4.2001282,0.000103268442,0.99189195034926969,0.998859716387,NA,"family with sequence similarity 189, member A2"
12232,ENSMUSG00000071632,2510002D24Rik,0.024871122,3.6822376,0.043194512758,0.83535944592065725,0.998859716387,NA,RIKEN cDNA 2510002D24 gene
12234,ENSMUSG00000071644,Eef1g,0.014605722,8.6177103,0.023185399664,0.87897593623110837,0.998859716387,NA,eukaryotic translation elongation factor 1 gamma
12235,ENSMUSG00000071645,Tut1,-0.049460110,3.8846006,0.192931950711,0.66048750156347491,0.998859716387,NA,"terminal uridylyl transferase 1, U6 snRNA-specific"
12236,ENSMUSG00000071646,Mta2,0.048715623,5.4824953,0.210958268068,0.64601735796969029,0.998859716387,NA,"metastasis-associated gene family, member 2"
12237,ENSMUSG00000071647,Eml3,0.119384243,3.0784930,0.493161100174,0.48252058850469620,0.998859716387,NA,echinoderm microtubule associated protein like 3
12238,ENSMUSG00000071648,Rom1,-0.057756868,3.3244687,0.194832980877,0.65892424502391223,0.998859716387,NA,rod outer segment membrane protein 1
12239,ENSMUSG00000071649,B3gat3,0.014667329,4.7735233,0.022546295946,0.88064292727299631,0.998859716387,NA,"beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)"
12240,ENSMUSG00000071650,Ganab,-0.030304492,4.8445506,0.077981350433,0.78005189208541681,0.998859716387,NA,alpha glucosidase 2 alpha neutral subunit
12241,ENSMUSG00000071652,Ints5,-0.222515018,3.6404763,3.881643306498,0.04881675415146660,0.998859716387,NA,integrator complex subunit 5
12242,ENSMUSG00000071653,1810009A15Rik,0.174871001,3.0789348,1.546466907759,0.21365777980435949,0.998859716387,NA,RIKEN cDNA 1810009A15 gene
12243,ENSMUSG00000071654,Uqcc3,-0.004972251,5.0206613,0.002398152322,0.96094245988917770,0.998859716387,NA,ubiquinol-cytochrome c reductase complex assembly factor 3
12244,ENSMUSG00000071655,Ubxn1,0.012227270,6.9998079,0.017635395601,0.89435287766024141,0.998859716387,NA,UBX domain protein 1
12245,ENSMUSG00000071656,Lrrn4cl,0.098382478,3.7963954,0.665778342469,0.41452735243298117,0.998859716387,NA,LRRN4 C-terminal like
12246,ENSMUSG00000071657,Bscl2,0.053094426,4.0612298,0.237320222324,0.62614832636156759,0.998859716387,NA,Berardinelli-Seip congenital lipodystrophy 2 (seipin)
12247,ENSMUSG00000071658,Gng3,0.008073589,0.2601401,0.000575863526,0.98085487674929894,0.998859716387,NA,"guanine nucleotide binding protein (G protein), gamma 3"
12248,ENSMUSG00000071659,Hnrnpul2,0.036655555,6.9453852,0.194227211059,0.65942138967713215,0.998859716387,NA,heterogeneous nuclear ribonucleoprotein U-like 2
12249,ENSMUSG00000071660,Ttc9c,-0.015544508,3.5771088,0.014102552078,0.90547012141537153,0.998859716387,NA,tetratricopeptide repeat domain 9C
12250,ENSMUSG00000071661,Zbtb3,-0.356636427,-0.2815229,0.929754499842,0.33492672626523817,0.998859716387,NA,zinc finger and BTB domain containing 3
